_sentence,_receivers,time,latitude,longitude,altitude,satellites,battery
"$$UBSEDS2,15:51:56,51.909829,-0.667404,1938,10,1.44*8E5A","G8KNN,G0WXI,M0ZBU,M0DNY/EMF,G6GZH-M",15:51:56,51.909829,-0.667404,1938,10,1.44
"$$UBSEDS2,15:52:09,51.909450,-0.666492,1955,10,1.42*0658","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:52:09,51.90945,-0.666492,1955,10,1.42
"$$UBSEDS2,15:52:22,51.909057,-0.665531,1971,10,1.44*9581","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:52:22,51.909057,-0.665531,1971,10,1.44
"$$UBSEDS2,15:52:35,51.908639,-0.664537,1986,9,1.37*A51E","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:52:35,51.908639,-0.664537,1986,9,1.37
"$$UBSEDS2,15:52:48,51.908220,-0.663516,1998,9,1.44*BE36","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:52:48,51.90822,-0.663516,1998,9,1.44
"$$UBSEDS2,15:53:13,51.907279,-0.661684,2021,9,1.42*FA73","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:53:13,51.907279,-0.661684,2021,9,1.42
"$$UBSEDS2,15:53:13,51.907279,-0.661684,2021,9,1.40*DA31","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:53:13,51.907279,-0.661684,2021,9,1.4
"$$UBSEDS2,15:53:26,51.906715,-0.660797,2030,9,1.44*6BE1","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:53:26,51.906715,-0.660797,2030,9,1.44
"$$UBSEDS2,15:53:39,51.906120,-0.659923,2043,9,1.41*4EFA","G6GZH-M,M0DNY/EMF,G8KNN,G8FJG,G0WXI,G6SUQ",15:53:39,51.90612,-0.659923,2043,9,1.41
"$$UBSEDS2,15:53:52,51.905362,-0.658920,2056,9,1.44*732F","G6SUQ,M0DNY/EMF,G8KNN,G8FJG,G0WXI,G6GZH-M",15:53:52,51.905362,-0.65892,2056,9,1.44
"$$UBSEDS2,15:54:17,51.903882,-0.656838,2077,9,1.43*9952","G6GZH-M,M0DNY/EMF,G6SUQ,G8KNN,G8FJG,G0WXI,G0HDI",15:54:17,51.903882,-0.656838,2077,9,1.43
"$$UBSEDS2,15:54:30,51.903108,-0.655783,2090,8,1.38*DE97","G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:54:30,51.903108,-0.655783,2090,8,1.38
"$$UBSEDS2,15:54:43,51.902248,-0.654694,2100,9,1.44*0568","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0HDI,G0WXI,G6GZH-M",15:54:43,51.902248,-0.654694,2100,9,1.44
"$$UBSEDS2,15:54:56,51.901277,-0.653627,2109,9,1.44*15F4","G6SUQ,M0DNY/EMF,G8KNN,G8FJG,G0WXI,G0HDI",15:54:56,51.901277,-0.653627,2109,9,1.44
"$$UBSEDS2,15:55:21,51.899108,-0.651721,2140,9,1.42*5C15","G6SUQ,M0DNY/EMF,G8KNN,G8FJG,G0WXI,G0HDI",15:55:21,51.899108,-0.651721,2140,9,1.42
"$$UBSEDS2,15:55:21,51.899108,-0.651721,2140,9,1.44*3CD3","G6SUQ,M0DNY/EMF,G8KNN,G8FJG,G0WXI,G0HDI",15:55:21,51.899108,-0.651721,2140,9,1.44
"$$UBSEDS2,15:55:34,51.897908,-0.650699,2152,9,1.44*D2BD","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:55:34,51.897908,-0.650699,2152,9,1.44
"$$UBSEDS2,15:55:47,51.896686,-0.649597,2171,9,1.44*E792","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:55:47,51.896686,-0.649597,2171,9,1.44
"$$UBSEDS2,15:56:00,51.894208,-0.647380,2211,9,1.39*F8BA","G6SUQ,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:56:00,51.894208,-0.64738,2211,9,1.39
"$$UBSEDS2,15:56:13,51.892836,-0.646244,2232,9,1.43*9124","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:56:13,51.892836,-0.646244,2232,9,1.43
"$$UBSEDS2,15:56:25,51.892836,-0.646244,2232,9,1.44*4926","G0WXI,G6SUQ,M0DNY/EMF,G8KNN",15:56:25,51.892836,-0.646244,2232,9,1.44
"$$UBSEDS2,15:56:38,51.891390,-0.645128,2256,9,1.44*950C","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:56:38,51.89139,-0.645128,2256,9,1.44
"$$UBSEDS2,15:56:51,51.889939,-0.643936,2280,9,1.43*E3F6","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:56:51,51.889939,-0.643936,2280,9,1.43
"$$UBSEDS2,15:57:16,51.886982,-0.641687,2321,9,1.44*801C","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:57:16,51.886982,-0.641687,2321,9,1.44
"$$UBSEDS2,15:57:16,51.886982,-0.641687,2321,9,1.41*D0B9","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:57:16,51.886982,-0.641687,2321,9,1.41
"$$UBSEDS2,15:57:29,51.885398,-0.640616,2350,9,1.43*F7B5","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:57:29,51.885398,-0.640616,2350,9,1.43
"$$UBSEDS2,15:57:42,51.883849,-0.639522,2374,9,1.45*12E7","G6SUQ,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:57:42,51.883849,-0.639522,2374,9,1.45
"$$UBSEDS2,15:57:55,51.882292,-0.638460,2399,9,1.42*E501","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:57:55,51.882292,-0.63846,2399,9,1.42
"$$UBSEDS2,15:58:20,51.879251,-0.636226,2445,9,1.44*94BF","G6SUQ,M0DNY/EMF,M0ZBU,G8FJG,G0WXI,G0HDI",15:58:20,51.879251,-0.636226,2445,9,1.44
"$$UBSEDS2,15:58:20,51.879251,-0.636226,2445,9,1.45*849E","G8FJG,G0WXI,G6SUQ,M0DNY/EMF,M0ZBU",15:58:20,51.879251,-0.636226,2445,9,1.45
"$$UBSEDS2,15:58:33,51.877675,-0.634988,2467,9,1.43*AC1A","G0WXI,G6SUQ,M0DNY/EMF,M0ZBU",15:58:33,51.877675,-0.634988,2467,9,1.43
"$$UBSEDS2,15:58:46,51.876069,-0.633815,2487,9,1.37*EF38","G8FJG,G0WXI,G8KNN,M0ZBU",15:58:46,51.876069,-0.633815,2487,9,1.37
"$$UBSEDS2,15:58:59,51.874409,-0.632664,2508,9,1.40*2A71","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:58:59,51.874409,-0.632664,2508,9,1.4
"$$UBSEDS2,15:59:24,51.871076,-0.630284,2544,9,1.45*387C","G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:59:24,51.871076,-0.630284,2544,9,1.45
"$$UBSEDS2,15:59:24,51.871076,-0.630284,2544,9,1.44*285D","G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",15:59:24,51.871076,-0.630284,2544,9,1.44
"$$UBSEDS2,15:59:37,51.869331,-0.629012,2559,9,1.43*1B6D","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0HDI,G0WXI,G6GZH-M",15:59:37,51.869331,-0.629012,2559,9,1.43
"$$UBSEDS2,15:59:50,51.867578,-0.627698,2575,9,1.45*EE3E","G0HDI,G0WXI,G8KNN,M0ZBU,G6SUQ",15:59:50,51.867578,-0.627698,2575,9,1.45
"$$UBSEDS2,16:00:03,51.865833,-0.626386,2590,9,1.45*9D87","G6SUQ,G6GZH-M,M0ZBU,G8KNN,G8FJG,G0WXI,G0HDI",16:00:03,51.865833,-0.626386,2590,9,1.45
"$$UBSEDS2,16:00:28,51.862350,-0.623707,2621,9,1.45*594B","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:00:28,51.86235,-0.623707,2621,9,1.45
"$$UBSEDS2,16:00:41,51.860438,-0.622217,2632,9,1.45*6DEC","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:00:41,51.860438,-0.622217,2632,9,1.45
"$$UBSEDS2,16:00:54,51.858499,-0.620752,2647,9,1.45*F54D","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:00:54,51.858499,-0.620752,2647,9,1.45
"$$UBSEDS2,16:01:07,51.856493,-0.619284,2659,9,1.45*8420","G8KNN,G8FJG,G0WXI,G6SUQ,M0ZBU",16:01:07,51.856493,-0.619284,2659,9,1.45
"$$UBSEDS2,16:01:32,51.852502,-0.616446,2684,9,1.45*BFED","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:01:32,51.852502,-0.616446,2684,9,1.45
"$$UBSEDS2,16:01:32,51.852502,-0.616446,2684,9,1.37*0638","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:01:32,51.852502,-0.616446,2684,9,1.37
"$$UBSEDS2,16:01:45,51.850423,-0.614975,2696,9,1.44*A898","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6SUQ",16:01:45,51.850423,-0.614975,2696,9,1.44
"$$UBSEDS2,16:01:58,51.848374,-0.613386,2707,9,1.44*124F","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:01:58,51.848374,-0.613386,2707,9,1.44
"$$UBSEDS2,16:02:11,51.844414,-0.610064,2733,9,1.37*A8D1","G6SUQ,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:02:11,51.844414,-0.610064,2733,9,1.37
"$$UBSEDS2,16:02:24,51.842331,-0.608230,2743,9,1.45*DFD0","G8KNN,G0WXI,M0ZBU,M0DNY/EMF,G6SUQ",16:02:24,51.842331,-0.60823,2743,9,1.45
"$$UBSEDS2,16:02:36,51.842331,-0.608230,2743,9,1.45*486C","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:02:36,51.842331,-0.60823,2743,9,1.45
"$$UBSEDS2,16:02:49,51.840302,-0.606362,2756,9,1.45*7D41","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6SUQ",16:02:49,51.840302,-0.606362,2756,9,1.45
"$$UBSEDS2,16:03:02,51.838291,-0.604524,2771,9,1.39*3D53","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6SUQ",16:03:02,51.838291,-0.604524,2771,9,1.39
"$$UBSEDS2,16:03:27,51.834495,-0.600946,2801,9,1.45*26AC","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:03:27,51.834495,-0.600946,2801,9,1.45
"$$UBSEDS2,16:03:27,51.834495,-0.600946,2801,9,1.42*564B","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6SUQ",16:03:27,51.834495,-0.600946,2801,9,1.42
"$$UBSEDS2,16:03:40,51.832531,-0.599044,2818,9,1.38*C68B","G6GZH-M,M0ZBU,G8KNN,G8FJG,G0WXI,G6SUQ",16:03:40,51.832531,-0.599044,2818,9,1.38
"$$UBSEDS2,16:03:53,51.830573,-0.597116,2834,9,1.38*2602","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6SUQ",16:03:53,51.830573,-0.597116,2834,9,1.38
"$$UBSEDS2,16:04:06,51.828637,-0.595191,2858,9,1.42*0C26","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI",16:04:06,51.828637,-0.595191,2858,9,1.42
"$$UBSEDS2,16:04:31,51.824833,-0.591324,2893,9,1.45*7757","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:04:31,51.824833,-0.591324,2893,9,1.45
"$$UBSEDS2,16:04:44,51.822842,-0.589230,2913,9,1.43*C72D","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:04:44,51.822842,-0.58923,2913,9,1.43
"$$UBSEDS2,16:04:57,51.820849,-0.587160,2935,9,1.45*B03D","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:04:57,51.820849,-0.58716,2935,9,1.45
"$$UBSEDS2,16:05:10,51.818867,-0.585117,2956,9,1.43*64A0","G6SUQ,M0DNY/EMF,M0ZBU,G8FJG,G0WXI,G6GZH-M",16:05:10,51.818867,-0.585117,2956,9,1.43
"$$UBSEDS2,16:05:35,51.815037,-0.581017,2999,9,1.45*1CF8","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:05:35,51.815037,-0.581017,2999,9,1.45
"$$UBSEDS2,16:05:35,51.815037,-0.581017,2999,9,1.44*0CD9","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:05:35,51.815037,-0.581017,2999,9,1.44
"$$UBSEDS2,16:05:48,51.812984,-0.578990,3018,9,1.39*006C","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:05:48,51.812984,-0.57899,3018,9,1.39
"$$UBSEDS2,16:06:01,51.810986,-0.576963,3040,9,1.44*AEEE","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI",16:06:01,51.810986,-0.576963,3040,9,1.44
"$$UBSEDS2,16:06:14,51.808999,-0.574964,3063,9,1.45*1E94","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:06:14,51.808999,-0.574964,3063,9,1.45
"$$UBSEDS2,16:06:39,51.805187,-0.571156,3103,9,1.43*BD63","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:06:39,51.805187,-0.571156,3103,9,1.43
"$$UBSEDS2,16:06:39,51.805187,-0.571156,3103,9,1.39*85BE","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G6SUQ",16:06:39,51.805187,-0.571156,3103,9,1.39
"$$UBSEDS2,16:06:52,51.803187,-0.569232,3119,9,1.44*52EA","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:06:52,51.803187,-0.569232,3119,9,1.44
"$$UBSEDS2,16:07:05,51.801258,-0.567292,3144,9,1.44*3D32","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G0HDI",16:07:05,51.801258,-0.567292,3144,9,1.44
"$$UBSEDS2,16:07:18,51.799263,-0.565361,3165,9,1.44*86C1","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G6GZH-M",16:07:18,51.799263,-0.565361,3165,9,1.44
"$$UBSEDS2,16:07:43,51.795323,-0.561599,3195,9,1.37*2EEE","G6GZH-M,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G6SUQ",16:07:43,51.795323,-0.561599,3195,9,1.37
"$$UBSEDS2,16:07:43,51.795323,-0.561599,3195,9,1.44*871A","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:07:43,51.795323,-0.561599,3195,9,1.44
"$$UBSEDS2,16:07:56,51.793234,-0.559639,3214,9,1.40*401B","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G6GZH-M",16:07:56,51.793234,-0.559639,3214,9,1.4
"$$UBSEDS2,16:08:09,51.791149,-0.557666,3233,9,1.42*FA8B","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:08:09,51.791149,-0.557666,3233,9,1.42
"$$UBSEDS2,16:08:22,51.787081,-0.553837,3260,9,1.44*F21C","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G8IMN",16:08:22,51.787081,-0.553837,3260,9,1.44
"$$UBSEDS2,16:08:35,51.784955,-0.551860,3275,9,1.36*824C","G6SUQ,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN",16:08:35,51.784955,-0.55186,3275,9,1.36
"$$UBSEDS2,16:08:47,51.784955,-0.551860,3275,9,1.42*B45E","G6SUQ,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:08:47,51.784955,-0.55186,3275,9,1.42
"$$UBSEDS2,16:09:00,51.782768,-0.549919,3291,9,1.40*6824","G6SUQ,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN",16:09:00,51.782768,-0.549919,3291,9,1.4
"$$UBSEDS2,16:09:13,51.780602,-0.548018,3307,9,1.42*76DA","G6SUQ,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:09:13,51.780602,-0.548018,3307,9,1.42
"$$UBSEDS2,16:09:26,51.776471,-0.544364,3342,9,1.43*29D2","G8KNN,G8FJG,G0WXI,G6SUQ,M0ZBU",16:09:26,51.776471,-0.544364,3342,9,1.43
"$$UBSEDS2,16:09:39,51.776471,-0.544364,3342,9,1.43*0AE4","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",16:09:39,51.776471,-0.544364,3342,9,1.43
"$$UBSEDS2,16:09:51,51.774321,-0.542471,3356,9,1.44*20D6","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6SUQ",16:09:51,51.774321,-0.542471,3356,9,1.44
"$$UBSEDS2,16:10:04,51.772191,-0.540531,3371,9,1.41*1073","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G6GZH-M",16:10:04,51.772191,-0.540531,3371,9,1.41
"$$UBSEDS2,16:10:17,51.770055,-0.538595,3389,9,1.40*1AFC","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN",16:10:17,51.770055,-0.538595,3389,9,1.4
"$$UBSEDS2,16:10:30,51.765989,-0.534802,3430,9,1.44*C4E5","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:10:30,51.765989,-0.534802,3430,9,1.44
"$$UBSEDS2,16:10:43,51.765989,-0.534802,3430,9,1.44*A638","G6GZH-M,M0DNY/EMF,M0ZBU,G6SUQ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:10:43,51.765989,-0.534802,3430,9,1.44
"$$UBSEDS2,16:10:55,51.763874,-0.532817,3447,9,1.44*E38D","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:10:55,51.763874,-0.532817,3447,9,1.44
"$$UBSEDS2,16:11:08,51.761766,-0.530812,3469,9,1.44*9A5D","G6SUQ,G6GZH-M,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:11:08,51.761766,-0.530812,3469,9,1.44
"$$UBSEDS2,16:11:21,51.759625,-0.528876,3487,9,1.40*8963","G6SUQ,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:11:21,51.759625,-0.528876,3487,9,1.4
"$$UBSEDS2,16:11:46,51.755469,-0.525080,3526,8,1.36*785F","G6GZH-M,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:11:46,51.755469,-0.52508,3526,8,1.36
"$$UBSEDS2,16:11:46,51.755469,-0.525080,3526,9,1.43*F4CD","G6GZH-M,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:11:46,51.755469,-0.52508,3526,9,1.43
"$$UBSEDS2,16:11:59,51.753298,-0.523075,3545,9,1.41*62DB","G0TDJ,G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:11:59,51.753298,-0.523075,3545,9,1.41
"$$UBSEDS2,16:12:12,51.751119,-0.521091,3564,9,1.36*67EE","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:12:12,51.751119,-0.521091,3564,9,1.36
"$$UBSEDS2,16:12:25,51.748929,-0.519080,3583,9,1.43*FF66","G6SUQ,M0DNY/EMF,M0ZBU,F5APQ,G8KNN,G8FJG,G0WXI,G8IMN",16:12:25,51.748929,-0.51908,3583,9,1.43
"$$UBSEDS2,16:12:50,51.744692,-0.515219,3621,9,1.37*AAF1","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:12:50,51.744692,-0.515219,3621,9,1.37
"$$UBSEDS2,16:12:50,51.744692,-0.515219,3621,9,1.43*73E2","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:12:50,51.744692,-0.515219,3621,9,1.43
"$$UBSEDS2,16:13:03,51.742484,-0.513182,3640,9,1.40*6113","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:13:03,51.742484,-0.513182,3640,9,1.4
"$$UBSEDS2,16:13:16,51.740232,-0.511184,3660,9,1.40*14E0","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:13:16,51.740232,-0.511184,3660,9,1.4
"$$UBSEDS2,16:13:29,51.737971,-0.509193,3680,9,1.43*43FE","G8DHE,G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:13:29,51.737971,-0.509193,3680,9,1.43
"$$UBSEDS2,16:13:42,51.733521,-0.505458,3716,7,1.36*F053","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:13:42,51.733521,-0.505458,3716,7,1.36
"$$UBSEDS2,16:13:55,51.731205,-0.503514,3735,9,1.43*4D52","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:13:55,51.731205,-0.503514,3735,9,1.43
"$$UBSEDS2,16:14:07,51.731205,-0.503514,3735,9,1.43*54FF","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6GZH-M",16:14:07,51.731205,-0.503514,3735,9,1.43
"$$UBSEDS2,16:14:20,51.728886,-0.501520,3755,9,1.43*7408","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:14:20,51.728886,-0.50152,3755,9,1.43
"$$UBSEDS2,16:14:33,51.726604,-0.499435,3778,9,1.37*CCB1","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G0WXI,G8IMN,G6GZH-M",16:14:33,51.726604,-0.499435,3778,9,1.37
"$$UBSEDS2,16:14:46,51.722182,-0.495502,3816,9,1.43*3E35","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G6SUQ",16:14:46,51.722182,-0.495502,3816,9,1.43
"$$UBSEDS2,16:14:59,51.719864,-0.493438,3834,9,1.43*C241","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:14:59,51.719864,-0.493438,3834,9,1.43
"$$UBSEDS2,16:15:11,51.719864,-0.493438,3834,9,1.43*95B2","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:15:11,51.719864,-0.493438,3834,9,1.43
"$$UBSEDS2,16:15:24,51.717488,-0.491424,3850,9,1.38*946A","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:15:24,51.717488,-0.491424,3850,9,1.38
"$$UBSEDS2,16:15:37,51.715126,-0.489380,3868,9,1.43*6F25","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:15:37,51.715126,-0.48938,3868,9,1.43
"$$UBSEDS2,16:15:50,51.712758,-0.487341,3883,9,1.40*BA33","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:15:50,51.712758,-0.487341,3883,9,1.4
"$$UBSEDS2,16:16:15,51.708219,-0.483274,3918,9,1.42*2795","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN",16:16:15,51.708219,-0.483274,3918,9,1.42
"$$UBSEDS2,16:16:15,51.708219,-0.483274,3918,9,1.36*FE86","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:16:15,51.708219,-0.483274,3918,9,1.36
"$$UBSEDS2,16:16:28,51.705898,-0.481069,3937,9,1.43*5022","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN",16:16:28,51.705898,-0.481069,3937,9,1.43
"$$UBSEDS2,16:16:41,51.703559,-0.478834,3957,9,1.41*D15B","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G0WXI,G8IMN",16:16:41,51.703559,-0.478834,3957,9,1.41
"$$UBSEDS2,16:16:54,51.701181,-0.476461,3977,9,1.37*567A","G6GZH-M,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6SUQ",16:16:54,51.701181,-0.476461,3977,9,1.37
"$$UBSEDS2,16:17:19,51.696544,-0.471908,4020,9,1.42*ADBC","G6SUQ,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G8IMN,G6GZH-M",16:17:19,51.696544,-0.471908,4020,9,1.42
"$$UBSEDS2,16:17:19,51.696544,-0.471908,4020,9,1.37*648E","G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G0TDJ,G8KNN,G8FJG,G0WXI,G8IMN,G0HDI",16:17:19,51.696544,-0.471908,4020,9,1.37
"$$UBSEDS2,16:17:32,51.694093,-0.469600,4038,9,1.43*FE41","G6SUQ,M0DNY/EMF,G6GZH-M,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0WXI,G0HDI",16:17:32,51.694093,-0.4696,4038,9,1.43
"$$UBSEDS2,16:17:45,51.691617,-0.467351,4061,9,1.43*1EB6","G6SUQ,M0DNY/EMF,M0ZBU,G0TDJ,G8KNN,F1OIL,G8FJG,G0HDI,G0WXI,G8IMN,G6GZH-M",16:17:45,51.691617,-0.467351,4061,9,1.43
