_sentence,_receivers,sentence_id,time,date,latitude,longitude,altitude,satellites,temperature_internal,battery,solar_panel
"$$W7QO,530,133715,140920,31.2588,-86.2472,7956,7,18,4.01,0.60*D18F",W7QO_APRS,530,13:37:15,140920,31.2588,-86.2472,7956,7,18,4.01,0.6
"$$W7QO,531,133900,140920,31.2470,-86.2504,7972,7,18,4.01,0.59*42D4",W7QO_APRS,531,13:39:00,140920,31.247,-86.2504,7972,7,18,4.01,0.59
"$$W7QO,543,135100,140920,31.1651,-86.2740,8004,7,22,4.02,0.59*9170",W7QO_APRS,543,13:51:00,140920,31.1651,-86.274,8004,7,22,4.02,0.59
"$$W7QO,544,135115,140920,31.1633,-86.2745,8004,7,22,4.02,0.59*4942",W7QO_APRS,544,13:51:15,140920,31.1633,-86.2745,8004,7,22,4.02,0.59
"$$W7QO,545,135300,140920,31.1508,-86.2778,8020,7,21,4.03,0.60*0CFE",W7QO_APRS,545,13:53:00,140920,31.1508,-86.2778,8020,7,21,4.03,0.6
"$$W7QO,547,135500,140920,31.1364,-86.2814,8052,7,25,4.02,0.59*CC99",W7QO_APRS,547,13:55:00,140920,31.1364,-86.2814,8052,7,25,4.02,0.59
"$$W7QO,548,135515,140920,31.1346,-86.2819,8052,7,25,4.02,0.60*ED22",W7QO_APRS,548,13:55:15,140920,31.1346,-86.2819,8052,7,25,4.02,0.6
"$$W7QO,551,135900,140920,31.1078,-86.2883,8085,7,20,4.03,0.60*C754",W7QO_APRS,551,13:59:00,140920,31.1078,-86.2883,8085,7,20,4.03,0.6
"$$W7QO,554,140115,140920,31.1060,-86.2886,8085,7,25,4.03,0.61*CC3C",W7QO_APRS,554,14:01:15,140920,31.106,-86.2886,8085,7,25,4.03,0.61
"$$W7QO,555,140300,140920,31.0799,-86.2959,8052,11,24,4.03,0.59*2D12",W7QO_APRS,555,14:03:00,140920,31.0799,-86.2959,8052,11,24,4.03,0.59
"$$W7QO,556,140315,140920,31.0782,-86.2964,8052,11,25,4.03,0.59*4234",W7QO_APRS,556,14:03:15,140920,31.0782,-86.2964,8052,11,25,4.03,0.59
"$$W7QO,557,140500,140920,31.0660,-86.2999,8068,11,22,4.03,0.59*F113",W7QO_APRS,557,14:05:00,140920,31.066,-86.2999,8068,11,22,4.03,0.59
"$$W7QO,559,140700,140920,31.0520,-86.3037,8068,9,27,4.04,0.59*1BCF",W7QO_APRS,559,14:07:00,140920,31.052,-86.3037,8068,9,27,4.04,0.59
"$$W7QO,560,140715,140920,31.0503,-86.3042,8085,9,28,4.03,0.59*3D97",W7QO_APRS,560,14:07:15,140920,31.0503,-86.3042,8085,9,28,4.03,0.59
"$$W7QO,567,141500,140920,30.9955,-86.3159,8085,9,20,4.04,0.60*CC27",W7QO_APRS,567,14:15:00,140920,30.9955,-86.3159,8085,9,20,4.04,0.6
"$$W7QO,568,141515,140920,30.9937,-86.3162,8085,9,20,4.04,0.59*9F64",W7QO_APRS,568,14:15:15,140920,30.9937,-86.3162,8085,9,20,4.04,0.59
"$$W7QO,569,141700,140920,30.9813,-86.3179,8101,9,23,4.04,0.58*5100",W7QO_APRS,569,14:17:00,140920,30.9813,-86.3179,8101,9,23,4.04,0.58
"$$W7QO,571,141900,140920,30.9672,-86.3197,8133,9,27,4.04,0.59*8671",W7QO_APRS,571,14:19:00,140920,30.9672,-86.3197,8133,9,27,4.04,0.59
"$$W7QO,572,141915,140920,30.9654,-86.3198,8133,9,28,4.04,0.60*A40A",W7QO_APRS,572,14:19:15,140920,30.9654,-86.3198,8133,9,28,4.04,0.6
"$$W7QO,575,142300,140920,30.9402,-86.3242,8052,9,25,4.05,0.58*BE50",W7QO_APRS,575,14:23:00,140920,30.9402,-86.3242,8052,9,25,4.05,0.58
"$$W7QO,578,142515,140920,30.9253,-86.3270,8068,9,21,4.05,0.59*3605",W7QO_APRS,578,14:25:15,140920,30.9253,-86.327,8068,9,21,4.05,0.59
"$$W7QO,579,142700,140920,30.9136,-86.3288,8085,9,22,4.05,0.59*2C80",W7QO_APRS,579,14:27:00,140920,30.9136,-86.3288,8085,9,22,4.05,0.59
"$$W7QO,580,142715,140920,30.9119,-86.3291,8085,10,23,4.05,0.59*0C8C",W7QO_APRS,580,14:27:15,140920,30.9119,-86.3291,8085,10,23,4.05,0.59
"$$W7QO,581,142900,140920,30.8999,-86.3309,8101,10,24,4.05,0.59*15C0",W7QO_APRS,581,14:29:00,140920,30.8999,-86.3309,8101,10,24,4.05,0.59
"$$W7QO,582,142915,140920,30.8981,-86.3311,8101,10,22,4.05,0.60*15F4",W7QO_APRS,582,14:29:15,140920,30.8981,-86.3311,8101,10,22,4.05,0.6
"$$W7QO,583,143100,140920,30.8860,-86.3329,8117,10,24,4.05,0.60*5A3B",W7QO_APRS,583,14:31:00,140920,30.886,-86.3329,8117,10,24,4.05,0.6
"$$W7QO,584,143115,140920,30.8842,-86.3331,8117,10,25,4.05,0.60*7E0F",W7QO_APRS,584,14:31:15,140920,30.8842,-86.3331,8117,10,25,4.05,0.6
"$$W7QO,585,143300,140920,30.8723,-86.3350,8133,10,29,4.05,0.58*93B8",W7QO_APRS,585,14:33:00,140920,30.8723,-86.335,8133,10,29,4.05,0.58
"$$W7QO,586,143315,140920,30.8705,-86.3353,8133,10,30,4.05,0.58*9CE3",W7QO_APRS,586,14:33:15,140920,30.8705,-86.3353,8133,10,30,4.05,0.58
"$$W7QO,587,143500,140920,30.8586,-86.3372,8117,10,25,4.05,0.61*9213",W7QO_APRS,587,14:35:00,140920,30.8586,-86.3372,8117,10,25,4.05,0.61
"$$W7QO,589,143700,140920,30.8455,-86.3402,8101,9,28,4.05,0.58*4969",W7QO_APRS,589,14:37:00,140920,30.8455,-86.3402,8101,9,28,4.05,0.58
"$$W7QO,590,143715,140920,30.8438,-86.3406,8117,9,30,4.05,0.58*2C94",W7QO_APRS,590,14:37:15,140920,30.8438,-86.3406,8117,9,30,4.05,0.58
"$$W7QO,591,143900,140920,30.8325,-86.3435,8133,9,27,4.06,0.59*3034",W7QO_APRS,591,14:39:00,140920,30.8325,-86.3435,8133,9,27,4.06,0.59
"$$W7QO,592,143915,140920,30.8308,-86.3438,8117,9,25,4.06,0.59*B4B7",W7QO_APRS,592,14:39:15,140920,30.8308,-86.3438,8117,9,25,4.06,0.59
"$$W7QO,593,144100,140920,30.8192,-86.3465,8166,9,24,4.05,0.59*44DF",W7QO_APRS,593,14:41:00,140920,30.8192,-86.3465,8166,9,24,4.05,0.59
"$$W7QO,594,144115,140920,30.8175,-86.3468,8166,9,25,4.05,0.59*977D",W7QO_APRS,594,14:41:15,140920,30.8175,-86.3468,8166,9,25,4.05,0.59
"$$W7QO,595,144300,140920,30.8058,-86.3496,8149,9,31,4.05,0.58*0D04",W7QO_APRS,595,14:43:00,140920,30.8058,-86.3496,8149,9,31,4.05,0.58
"$$W7QO,596,144315,140920,30.8041,-86.3500,8149,9,32,4.05,0.58*A1C3",W7QO_APRS,596,14:43:15,140920,30.8041,-86.35,8149,9,32,4.05,0.58
"$$W7QO,597,144500,140920,30.7924,-86.3525,8133,9,26,4.06,0.59*B925",W7QO_APRS,597,14:45:00,140920,30.7924,-86.3525,8133,9,26,4.06,0.59
"$$W7QO,598,144515,140920,30.7907,-86.3528,8133,9,24,4.05,0.58*2B89",W7QO_APRS,598,14:45:15,140920,30.7907,-86.3528,8133,9,24,4.05,0.58
"$$W7QO,599,144700,140920,30.7787,-86.3552,8133,9,21,4.06,0.58*F96E",W7QO_APRS,599,14:47:00,140920,30.7787,-86.3552,8133,9,21,4.06,0.58
"$$W7QO,600,144715,140920,30.7770,-86.3555,8133,9,22,4.05,0.59*4BFE",W7QO_APRS,600,14:47:15,140920,30.777,-86.3555,8133,9,22,4.05,0.59
"$$W7QO,601,144900,140920,30.7648,-86.3578,8149,9,22,4.05,0.58*A95F",W7QO_APRS,601,14:49:00,140920,30.7648,-86.3578,8149,9,22,4.05,0.58
"$$W7QO,602,144915,140920,30.7630,-86.3581,8149,9,23,4.06,0.58*A94D",W7QO_APRS,602,14:49:15,140920,30.763,-86.3581,8149,9,23,4.06,0.58
"$$W7QO,603,145100,140920,30.7509,-86.3602,8133,9,20,4.06,0.59*D764",W7QO_APRS,603,14:51:00,140920,30.7509,-86.3602,8133,9,20,4.06,0.59
"$$W7QO,604,145115,140920,30.7492,-86.3605,8133,9,19,4.06,0.59*7812",W7QO_APRS,604,14:51:15,140920,30.7492,-86.3605,8133,9,19,4.06,0.59
"$$W7QO,605,145300,140920,30.7375,-86.3625,8133,9,16,4.06,0.59*40F6",W7QO_APRS,605,14:53:00,140920,30.7375,-86.3625,8133,9,16,4.06,0.59
"$$W7QO,606,145315,140920,30.7359,-86.3628,8133,9,17,4.06,0.59*1486",W7QO_APRS,606,14:53:15,140920,30.7359,-86.3628,8133,9,17,4.06,0.59
"$$W7QO,607,145500,140920,30.7242,-86.3648,8149,9,20,4.06,0.58*18FB",W7QO_APRS,607,14:55:00,140920,30.7242,-86.3648,8149,9,20,4.06,0.58
"$$W7QO,608,145515,140920,30.7225,-86.3650,8149,9,20,4.06,0.57*E6C5",W7QO_APRS,608,14:55:15,140920,30.7225,-86.365,8149,9,20,4.06,0.57
"$$W7QO,609,145700,140920,30.7107,-86.3672,8149,9,25,4.06,0.58*E74E",W7QO_APRS,609,14:57:00,140920,30.7107,-86.3672,8149,9,25,4.06,0.58
"$$W7QO,611,145859,140920,30.6969,-86.3697,8149,9,22,4.06,0.58*466A",W7QO_APRS,611,14:58:59,140920,30.6969,-86.3697,8149,9,22,4.06,0.58
"$$W7QO,612,145915,140920,30.6951,-86.3700,8149,9,23,4.06,0.58*69C4",W7QO_APRS,612,14:59:15,140920,30.6951,-86.37,8149,9,23,4.06,0.58
"$$W7QO,613,150059,140920,30.6826,-86.3723,8149,9,22,4.06,0.58*AF20",W7QO_APRS,613,15:00:59,140920,30.6826,-86.3723,8149,9,22,4.06,0.58
"$$W7QO,614,150114,140920,30.6807,-86.3726,8149,9,23,4.06,0.58*8BFF",W7QO_APRS,614,15:01:14,140920,30.6807,-86.3726,8149,9,23,4.06,0.58
"$$W7QO,615,150259,140920,30.6679,-86.3750,8149,9,22,4.06,0.57*6D34",W7QO_APRS,615,15:02:59,140920,30.6679,-86.375,8149,9,22,4.06,0.57
"$$W7QO,616,150314,140920,30.6660,-86.3753,8149,9,23,4.06,0.58*53F1",W7QO_APRS,616,15:03:14,140920,30.666,-86.3753,8149,9,23,4.06,0.58
"$$W7QO,617,150459,140920,30.6529,-86.3779,8133,9,22,4.06,0.58*7922",W7QO_APRS,617,15:04:59,140920,30.6529,-86.3779,8133,9,22,4.06,0.58
"$$W7QO,618,150514,140920,30.6510,-86.3783,8133,9,22,4.06,0.58*207A",W7QO_APRS,618,15:05:14,140920,30.651,-86.3783,8133,9,22,4.06,0.58
"$$W7QO,620,150714,140920,30.6357,-86.3816,8149,9,22,4.06,0.58*B088",W7QO_APRS,620,15:07:14,140920,30.6357,-86.3816,8149,9,22,4.06,0.58
"$$W7QO,621,150859,140920,30.6219,-86.3846,8166,9,19,4.06,0.57*F01F",W7QO_APRS,621,15:08:59,140920,30.6219,-86.3846,8166,9,19,4.06,0.57
"$$W7QO,625,151259,140920,30.5908,-86.3908,8149,9,24,4.07,0.58*70E3",W7QO_APRS,625,15:12:59,140920,30.5908,-86.3908,8149,9,24,4.07,0.58
"$$W7QO,626,151314,140920,30.5889,-86.3912,8149,9,24,4.07,0.58*BE83",W7QO_APRS,626,15:13:14,140920,30.5889,-86.3912,8149,9,24,4.07,0.58
"$$W7QO,627,151459,140920,30.5754,-86.3937,8149,9,21,4.07,0.57*D59E",W7QO_APRS,627,15:14:59,140920,30.5754,-86.3937,8149,9,21,4.07,0.57
"$$W7QO,628,151514,140920,30.5734,-86.3940,8149,9,21,4.07,0.57*7876",W7QO_APRS,628,15:15:14,140920,30.5734,-86.394,8149,9,21,4.07,0.57
"$$W7QO,629,151659,140920,30.5595,-86.3964,8149,9,20,4.07,0.58*A004",W7QO_APRS,629,15:16:59,140920,30.5595,-86.3964,8149,9,20,4.07,0.58
"$$W7QO,630,151714,140920,30.5575,-86.3967,8149,9,21,4.07,0.58*16A6",W7QO_APRS,630,15:17:14,140920,30.5575,-86.3967,8149,9,21,4.07,0.58
"$$W7QO,631,151859,140920,30.5429,-86.3989,8133,9,22,4.07,0.57*ED60",W7QO_APRS,631,15:18:59,140920,30.5429,-86.3989,8133,9,22,4.07,0.57
"$$W7QO,632,151914,140920,30.5408,-86.3992,8117,9,22,4.07,0.58*C2F6",W7QO_APRS,632,15:19:14,140920,30.5408,-86.3992,8117,9,22,4.07,0.58
"$$W7QO,641,152859,140920,30.4534,-86.4095,8117,8,18,4.08,0.58*B6C8",W7QO_APRS,641,15:28:59,140920,30.4534,-86.4095,8117,8,18,4.08,0.58
"$$W7QO,642,152914,140920,30.4511,-86.4097,8117,9,18,4.08,0.58*E1E2",W7QO_APRS,642,15:29:14,140920,30.4511,-86.4097,8117,9,18,4.08,0.58
"$$W7QO,643,153059,140920,30.4347,-86.4117,8117,9,21,4.08,0.58*670B",W7QO_APRS,643,15:30:59,140920,30.4347,-86.4117,8117,9,21,4.08,0.58
"$$W7QO,644,153114,140920,30.4323,-86.4119,8117,8,21,4.08,0.57*85DB",W7QO_APRS,644,15:31:14,140920,30.4323,-86.4119,8117,8,21,4.08,0.57
"$$W7QO,645,153259,140920,30.4157,-86.4139,8133,8,20,4.08,0.58*1164",W7QO_APRS,645,15:32:59,140920,30.4157,-86.4139,8133,8,20,4.08,0.58
"$$W7QO,646,153314,140920,30.4134,-86.4142,8133,8,20,4.08,0.58*1822",W7QO_APRS,646,15:33:14,140920,30.4134,-86.4142,8133,8,20,4.08,0.58
"$$W7QO,647,153459,140920,30.3965,-86.4166,8133,8,21,4.08,0.58*54AD",W7QO_APRS,647,15:34:59,140920,30.3965,-86.4166,8133,8,21,4.08,0.58
"$$W7QO,649,153659,140920,30.3765,-86.4192,8117,9,18,4.08,0.57*6FBC",W7QO_APRS,649,15:36:59,140920,30.3765,-86.4192,8117,9,18,4.08,0.57
"$$W7QO,650,153714,140920,30.3740,-86.4195,8117,9,18,4.08,0.57*62A5",W7QO_APRS,650,15:37:14,140920,30.374,-86.4195,8117,9,18,4.08,0.57
"$$W7QO,651,153859,140920,30.3564,-86.4218,8101,8,21,4.08,0.57*630D",W7QO_APRS,651,15:38:59,140920,30.3564,-86.4218,8101,8,21,4.08,0.57
"$$W7QO,652,153914,140920,30.3539,-86.4222,8101,8,22,4.08,0.58*6D09",W7QO_APRS,652,15:39:14,140920,30.3539,-86.4222,8101,8,22,4.08,0.58
"$$W7QO,653,154059,140920,30.3363,-86.4248,8101,8,24,4.09,0.57*D061",W7QO_APRS,653,15:40:59,140920,30.3363,-86.4248,8101,8,24,4.09,0.57
"$$W7QO,654,154114,140920,30.3338,-86.4251,8101,7,24,4.09,0.58*431A",W7QO_APRS,654,15:41:14,140920,30.3338,-86.4251,8101,7,24,4.09,0.58
"$$W7QO,655,154259,140920,30.3161,-86.4279,8133,8,19,4.09,0.58*3DB6",W7QO_APRS,655,15:42:59,140920,30.3161,-86.4279,8133,8,19,4.09,0.58
"$$W7QO,656,154314,140920,30.3138,-86.4283,8133,8,18,4.09,0.57*4E9F",W7QO_APRS,656,15:43:14,140920,30.3138,-86.4283,8133,8,18,4.09,0.57
"$$W7QO,657,154459,140920,30.2959,-86.4312,8166,8,22,4.09,0.58*F6F4",W7QO_APRS,657,15:44:59,140920,30.2959,-86.4312,8166,8,22,4.09,0.58
"$$W7QO,658,154514,140920,30.2934,-86.4316,8166,8,24,4.09,0.59*A040",W7QO_APRS,658,15:45:14,140920,30.2934,-86.4316,8166,8,24,4.09,0.59
"$$W7QO,659,154659,140920,30.2762,-86.4341,8117,8,19,4.09,0.57*30BB",W7QO_APRS,659,15:46:59,140920,30.2762,-86.4341,8117,8,19,4.09,0.57
"$$W7QO,660,154714,140920,30.2737,-86.4345,8117,7,20,4.09,0.57*22C9",W7QO_APRS,660,15:47:14,140920,30.2737,-86.4345,8117,7,20,4.09,0.57
"$$W7QO,661,154859,140920,30.2566,-86.4368,8101,8,21,4.09,0.58*0842",W7QO_APRS,661,15:48:59,140920,30.2566,-86.4368,8101,8,21,4.09,0.58
"$$W7QO,662,154914,140920,30.2542,-86.4371,8101,8,20,4.09,0.58*39CA",W7QO_APRS,662,15:49:14,140920,30.2542,-86.4371,8101,8,20,4.09,0.58
"$$W7QO,663,155059,140920,30.2370,-86.4397,8101,8,18,4.09,0.57*63E0",W7QO_APRS,663,15:50:59,140920,30.237,-86.4397,8101,8,18,4.09,0.57
"$$W7QO,664,155114,140920,30.2345,-86.4401,8101,8,20,4.09,0.57*E462",W7QO_APRS,664,15:51:14,140920,30.2345,-86.4401,8101,8,20,4.09,0.57
"$$W7QO,665,155259,140920,30.2169,-86.4430,8117,8,17,4.09,0.58*93E0",W7QO_APRS,665,15:52:59,140920,30.2169,-86.443,8117,8,17,4.09,0.58
"$$W7QO,666,155314,140920,30.2144,-86.4434,8117,8,16,4.09,0.57*0283",W7QO_APRS,666,15:53:14,140920,30.2144,-86.4434,8117,8,16,4.09,0.57
"$$W7QO,667,155459,140920,30.1967,-86.4465,8117,8,16,4.09,0.58*5B7E",W7QO_APRS,667,15:54:59,140920,30.1967,-86.4465,8117,8,16,4.09,0.58
"$$W7QO,668,155514,140920,30.1941,-86.4469,8133,8,18,4.09,0.57*6BD5",W7QO_APRS,668,15:55:14,140920,30.1941,-86.4469,8133,8,18,4.09,0.57
"$$W7QO,669,155659,140920,30.1764,-86.4502,8133,8,17,4.09,0.57*9F75",W7QO_APRS,669,15:56:59,140920,30.1764,-86.4502,8133,8,17,4.09,0.57
"$$W7QO,670,155714,140920,30.1739,-86.4506,8133,8,17,4.09,0.57*2E13",W7QO_APRS,670,15:57:14,140920,30.1739,-86.4506,8133,8,17,4.09,0.57
"$$W7QO,671,155859,140920,30.1563,-86.4539,8133,8,20,4.09,0.58*3E0B",W7QO_APRS,671,15:58:59,140920,30.1563,-86.4539,8133,8,20,4.09,0.58
"$$W7QO,672,155914,140920,30.1538,-86.4544,8149,8,19,4.09,0.58*7D83",W7QO_APRS,672,15:59:14,140920,30.1538,-86.4544,8149,8,19,4.09,0.58
"$$W7QO,673,160059,140920,30.1360,-86.4577,8133,8,23,4.10,0.58*817A",W7QO_APRS,673,16:00:59,140920,30.136,-86.4577,8133,8,23,4.1,0.58
"$$W7QO,674,160114,140920,30.1335,-86.4581,8133,8,23,4.10,0.59*F2BC",W7QO_APRS,674,16:01:14,140920,30.1335,-86.4581,8133,8,23,4.1,0.59
"$$W7QO,675,160259,140920,30.1163,-86.4612,8117,8,21,4.10,0.57*3978",W7QO_APRS,675,16:02:59,140920,30.1163,-86.4612,8117,8,21,4.1,0.57
"$$W7QO,676,160314,140920,30.1135,-86.4617,8117,8,21,4.10,0.58*6CC1",W7QO_APRS,676,16:03:14,140920,30.1135,-86.4617,8117,8,21,4.1,0.58
"$$W7QO,677,160459,140920,30.0958,-86.4651,8101,8,20,4.10,0.57*34B1",W7QO_APRS,677,16:04:59,140920,30.0958,-86.4651,8101,8,20,4.1,0.57
"$$W7QO,678,160514,140920,30.0933,-86.4655,8101,8,21,4.10,0.57*6DDB",W7QO_APRS,678,16:05:14,140920,30.0933,-86.4655,8101,8,21,4.1,0.57
"$$W7QO,679,160659,140920,30.0754,-86.4691,8117,7,19,4.11,0.58*6614",W7QO_APRS,679,16:06:59,140920,30.0754,-86.4691,8117,7,19,4.11,0.58
"$$W7QO,680,160714,140920,30.0728,-86.4696,8117,7,19,4.10,0.57*2765",W7QO_APRS,680,16:07:14,140920,30.0728,-86.4696,8117,7,19,4.1,0.57
"$$W7QO,681,160859,140920,30.0562,-86.4730,8117,6,20,4.11,0.57*69F0",W7QO_APRS,681,16:08:59,140920,30.0562,-86.473,8117,6,20,4.11,0.57
"$$W7QO,682,160914,140920,30.0562,-86.4730,8117,6,21,4.11,0.57*072F",W7QO_APRS,682,16:09:14,140920,30.0562,-86.473,8117,6,21,4.11,0.57
"$$W7QO,683,161059,140920,30.0346,-86.4777,8101,6,20,4.11,0.57*EB65",W7QO_APRS,683,16:10:59,140920,30.0346,-86.4777,8101,6,20,4.11,0.57
"$$W7QO,684,161114,140920,30.0321,-86.4782,8101,6,21,4.11,0.57*AE94",W7QO_APRS,684,16:11:14,140920,30.0321,-86.4782,8101,6,21,4.11,0.57
"$$W7QO,685,161259,140920,30.0146,-86.4822,8101,6,17,4.11,0.58*4F9F",W7QO_APRS,685,16:12:59,140920,30.0146,-86.4822,8101,6,17,4.11,0.58
"$$W7QO,686,161314,140920,30.0121,-86.4828,8101,6,19,4.11,0.57*04EF",W7QO_APRS,686,16:13:14,140920,30.0121,-86.4828,8101,6,19,4.11,0.57
"$$W7QO,687,161459,140920,29.9960,-86.4866,8101,5,19,4.12,0.57*2079",W7QO_APRS,687,16:14:59,140920,29.996,-86.4866,8101,5,19,4.12,0.57
"$$W7QO,688,161514,140920,29.9925,-86.4874,8101,5,19,4.11,0.57*ACDD",W7QO_APRS,688,16:15:14,140920,29.9925,-86.4874,8101,5,19,4.11,0.57
"$$W7QO,691,161859,140920,29.9561,-86.4959,8085,9,17,4.12,0.58*6C70",W7QO_APRS,691,16:18:59,140920,29.9561,-86.4959,8085,9,17,4.12,0.58
"$$W7QO,692,161914,140920,29.9537,-86.4964,8085,10,16,4.12,0.57*0806",W7QO_APRS,692,16:19:14,140920,29.9537,-86.4964,8085,10,16,4.12,0.57
"$$W7QO,693,162059,140920,29.9369,-86.5001,8085,9,17,4.13,0.58*3F15",W7QO_APRS,693,16:20:59,140920,29.9369,-86.5001,8085,9,17,4.13,0.58
"$$W7QO,694,162114,140920,29.9345,-86.5007,8068,10,16,4.13,0.58*D567",W7QO_APRS,694,16:21:14,140920,29.9345,-86.5007,8068,10,16,4.13,0.58
"$$W7QO,695,162259,140920,29.9180,-86.5043,8052,10,16,4.14,0.58*01F6",W7QO_APRS,695,16:22:59,140920,29.918,-86.5043,8052,10,16,4.14,0.58
"$$W7QO,696,162314,140920,29.9156,-86.5048,8052,9,17,4.14,0.58*87D1",W7QO_APRS,696,16:23:14,140920,29.9156,-86.5048,8052,9,17,4.14,0.58
"$$W7QO,697,162459,140920,29.8991,-86.5082,8052,10,16,4.14,0.58*C4EB",W7QO_APRS,697,16:24:59,140920,29.8991,-86.5082,8052,10,16,4.14,0.58
"$$W7QO,698,162514,140920,29.8967,-86.5087,8036,11,16,4.15,0.57*93EF",W7QO_APRS,698,16:25:14,140920,29.8967,-86.5087,8036,11,16,4.15,0.57
"$$W7QO,699,162659,140920,29.8803,-86.5120,8052,11,15,4.15,0.58*6439",W7QO_APRS,699,16:26:59,140920,29.8803,-86.512,8052,11,15,4.15,0.58
"$$W7QO,700,162714,140920,29.8779,-86.5124,8052,9,16,4.15,0.58*BA05",W7QO_APRS,700,16:27:14,140920,29.8779,-86.5124,8052,9,16,4.15,0.58
"$$W7QO,701,162859,140920,29.8614,-86.5158,8068,10,16,4.16,0.59*C722",W7QO_APRS,701,16:28:59,140920,29.8614,-86.5158,8068,10,16,4.16,0.59
"$$W7QO,702,162914,140920,29.8590,-86.5163,8052,10,15,4.16,0.60*BF1E",W7QO_APRS,702,16:29:14,140920,29.859,-86.5163,8052,10,15,4.16,0.6
"$$W7QO,703,163059,140920,29.8424,-86.5195,8020,10,12,4.16,0.60*58A5",W7QO_APRS,703,16:30:59,140920,29.8424,-86.5195,8020,10,12,4.16,0.6
"$$W7QO,704,163114,140920,29.8399,-86.5200,8020,10,12,4.17,0.59*4EB0",W7QO_APRS,704,16:31:14,140920,29.8399,-86.52,8020,10,12,4.17,0.59
"$$W7QO,705,163259,140920,29.8233,-86.5230,8020,10,12,4.16,0.58*C796",W7QO_APRS,705,16:32:59,140920,29.8233,-86.523,8020,10,12,4.16,0.58
"$$W7QO,706,163314,140920,29.8209,-86.5235,8020,10,12,4.17,0.58*CFC7",W7QO_APRS,706,16:33:14,140920,29.8209,-86.5235,8020,10,12,4.17,0.58
"$$W7QO,708,163514,140920,29.8020,-86.5274,8036,10,14,4.17,0.58*3260",W7QO_APRS,708,16:35:14,140920,29.802,-86.5274,8036,10,14,4.17,0.58
"$$W7QO,709,163659,140920,29.7858,-86.5310,8036,10,14,4.17,0.58*B371",W7QO_APRS,709,16:36:59,140920,29.7858,-86.531,8036,10,14,4.17,0.58
"$$W7QO,710,163714,140920,29.7835,-86.5315,8036,10,12,4.17,0.58*156D",W7QO_APRS,710,16:37:14,140920,29.7835,-86.5315,8036,10,12,4.17,0.58
"$$W7QO,711,163859,140920,29.7674,-86.5354,8052,10,10,4.17,0.57*0078",W7QO_APRS,711,16:38:59,140920,29.7674,-86.5354,8052,10,10,4.17,0.57
"$$W7QO,712,163914,140920,29.7651,-86.5359,8052,10,11,4.17,0.58*C8BA",W7QO_APRS,712,16:39:14,140920,29.7651,-86.5359,8052,10,11,4.17,0.58
"$$W7QO,713,164059,140920,29.7492,-86.5397,8052,9,10,4.16,0.58*00CE",W7QO_APRS,713,16:40:59,140920,29.7492,-86.5397,8052,9,10,4.16,0.58
"$$W7QO,715,164259,140920,29.7311,-86.5440,8036,10,14,4.17,0.59*80AB",W7QO_APRS,715,16:42:59,140920,29.7311,-86.544,8036,10,14,4.17,0.59
"$$W7QO,716,164314,140920,29.7288,-86.5446,8036,10,15,4.17,0.58*E422",W7QO_APRS,716,16:43:14,140920,29.7288,-86.5446,8036,10,15,4.17,0.58
"$$W7QO,717,164459,140920,29.7131,-86.5484,8020,9,16,4.17,0.57*AF6A",W7QO_APRS,717,16:44:59,140920,29.7131,-86.5484,8020,9,16,4.17,0.57
"$$W7QO,718,164514,140920,29.7109,-86.5489,8020,10,14,4.17,0.57*1F50",W7QO_APRS,718,16:45:14,140920,29.7109,-86.5489,8020,10,14,4.17,0.57
"$$W7QO,722,164914,140920,29.6755,-86.5578,8036,10,10,4.17,0.58*F993",W7QO_APRS,722,16:49:14,140920,29.6755,-86.5578,8036,10,10,4.17,0.58
"$$W7QO,723,165059,140920,29.6602,-86.5618,8036,10,9,4.17,0.58*9F64",W7QO_APRS,723,16:50:59,140920,29.6602,-86.5618,8036,10,9,4.17,0.58
"$$W7QO,725,165259,140920,29.6428,-86.5665,8036,10,10,4.17,0.60*2B8E",W7QO_APRS,725,16:52:59,140920,29.6428,-86.5665,8036,10,10,4.17,0.6
"$$W7QO,726,165314,140920,29.6406,-86.5671,8036,10,10,4.17,0.61*3F2D",W7QO_APRS,726,16:53:14,140920,29.6406,-86.5671,8036,10,10,4.17,0.61
"$$W7QO,727,165459,140920,29.6253,-86.5715,7988,10,7,4.17,0.61*CC00",W7QO_APRS,727,16:54:59,140920,29.6253,-86.5715,7988,10,7,4.17,0.61
"$$W7QO,728,165514,140920,29.6232,-86.5721,7988,10,8,4.17,0.60*3A9F",W7QO_APRS,728,16:55:14,140920,29.6232,-86.5721,7988,10,8,4.17,0.6
"$$W7QO,731,165859,140920,29.5909,-86.5811,8004,10,10,4.17,0.59*0598",W7QO_APRS,731,16:58:59,140920,29.5909,-86.5811,8004,10,10,4.17,0.59
"$$W7QO,732,165914,140920,29.5887,-86.5817,8004,10,10,4.17,0.59*6A83",W7QO_APRS,732,16:59:14,140920,29.5887,-86.5817,8004,10,10,4.17,0.59
"$$W7QO,733,170059,140920,29.5738,-86.5858,8020,10,11,4.17,0.60*18CC",W7QO_APRS,733,17:00:59,140920,29.5738,-86.5858,8020,10,11,4.17,0.6
"$$W7QO,734,170114,140920,29.5717,-86.5864,8020,10,12,4.17,0.60*619A",W7QO_APRS,734,17:01:14,140920,29.5717,-86.5864,8020,10,12,4.17,0.6
