_sentence,_receivers,sentence_id,time,latitude,longitude,altitude
"$$MM2,825,12:03:37,52.515514,00.631174,21469.9*E658","M0CJM,M6CKD,m6dnu,PE1ANS,M0UPU,G0LRD,PD3JAG,G7OGX,PB0AHX,M0MKS,F5APQ,RevSpace,PB0NER,NAVRAC,G8TMV,G8FJG_2,PD1ODE,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",825,12:03:37,52.515514,0.631174,21469.9
"$$MM2,827,12:03:59,52.514538,00.634156,21058.2*A09E","G4FUI,PD3JAG,PB0NER,G7OGX,PB0AHX,2E0KPI,M0UPU,MH,G8FJG_2,G8KNN,G1DYQ,G0WXI,G6GZH",827,12:03:59,52.514538,0.634156,21058.2
"$$MM2,826,12:03:48,52.515133,00.631613,21265.3*256B","M0CJM,G0LRD,G4FUI,M0MKS,PB0NER,RevSpace,NAVRAC,EDU001,MH,PB0AHX,M0UPU,G6GZH,G8FJG_2,G8KNN,G1DYQ,PE1ANS,2E0KPI,G0WXI,PD3JAG,G8TMV,PD1ODE",826,12:03:48,52.515133,0.631613,21265.3
"$$MM2,828,12:04:10,52.514969,00.635729,20862.3*3EAF","M0CJM,F5APQ,G4FUI,PB0NER,RevSpace,NAVRAC,G6GZH,EDU001,PB0AHX,M0MKS,M0UPU,MH,G8FJG_2,G8KNN,G1DYQ,PE1ANS,2E0KPI,G0WXI,PD3JAG,G8TMV",828,12:04:10,52.514969,0.635729,20862.3
"$$MM2,829,12:04:21,52.514568,00.636226,20659.2*E740","M0CJM,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,F5APQ,G0LRD,PB0NER,NAVRAC,G8TMV,M6XIM,G6GZH,G8FJG_2,G6KWA,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",829,12:04:21,52.514568,0.636226,20659.2
"$$MM2,830,12:04:32,52.515045,00.636483,20464.4*24A6","G4FUI,PB0NER,G7OGX,PB0AHX,G8KNN,PE1ANS,G0WXI,PD3JAG",830,12:04:32,52.515045,0.636483,20464.4
"$$MM2,832,12:04:54,52.514977,00.637073,20066.4*AF92","F5APQ,G4FUI,PB0NER,G7OGX,PB0AHX,G8TMV,M6XIM,m6dnu,MH,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,G0WXI,PD3JAG,M0UPU",832,12:04:54,52.514977,0.637073,20066.4
"$$MM2,831,12:04:43,52.514992,00.636186,20265.0*58F4","PB0NER,G7OGX,MH,PB0AHX,2E0KPI,M6XIM,G8FJG_2,G8KNN,G1DYQ,PE1ANS,G8TMV,G0WXI,PD3JAG",831,12:04:43,52.514992,0.636186,20265.0
"$$MM2,833,12:05:05,52.515911,00.637406,19879.4*0901","M0CJM,F5APQ,G4FUI,PB0NER,NAVRAC,PD1ODE,PB0AHX,2E0KPI,M0UPU,MH,G8FJG_2,G8KNN,G1DYQ,M0MKS,G0WXI,G8TMV,G0LRD",833,12:05:05,52.515911,0.637406,19879.4
"$$MM2,834,12:05:16,52.516335,00.637700,19681.9*3E04","M0CJM,m6dnu,PE1ANS,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,PD1ODE,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",834,12:05:16,52.516335,0.6377,19681.9
"$$MM2,835,12:05:27,52.517185,00.639140,19501.7*C2A9","F5APQ,G4FUI,PB0NER,G7OGX,PB0AHX,2E0KPI,M0UPU,G8FJG_2,G8KNN,G1DYQ,PE1ANS,G0WXI,PD3JAG",835,12:05:27,52.517185,0.63914,19501.7
"$$MM2,836,12:05:38,52.517639,00.639707,19308.1*1F68","M0CJM,F5APQ,G4FUI,G7OGX,PB0NER,NAVRAC,PD1ODE,PB0AHX,2E0KPI,G0LRD,MH,G8FJG_2,G8KNN,G1DYQ,PE1ANS,PC1PCL,G0WXI,PD3JAG,G8TMV",836,12:05:38,52.517639,0.639707,19308.1
"$$MM2,837,12:05:49,52.517811,00.641044,19127.7*4160","G0LRD,G4FUI,PD3JAG,M0MKS,PB0NER,2E0KPI,G7OGX,G1DYQ,MH,PB0AHX,F5APQ,G8FJG_2,G8KNN,RevSpace,PE1ANS,PC1PCL,G0WXI,G6GZH,G8TMV,PD1ODE",837,12:05:49,52.517811,0.641044,19127.7
"$$MM2,838,12:06:00,52.518383,00.640284,18949.0*C7C3","PB0NER,G7OGX,PB0AHX,M0MKS,F5APQ,G8FJG_2,G8KNN,G1DYQ,PE1ANS,2E0KPI,G0WXI,PD3JAG",838,12:06:00,52.518383,0.640284,18949.0
"$$MM2,839,12:06:11,52.518696,00.640297,18763.6*0C99",RevSpace,839,12:06:11,52.518696,0.640297,18763.6
"$$MM2,840,12:06:22,52.518677,00.640801,18579.5*3163","M6XIM,G4FUI,PB0NER,RevSpace,G7OGX,G6KWA,PB0AHX,2E0KPI,F5APQ,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,PC1PCL,G0WXI,PD3JAG,G0LRD",840,12:06:22,52.518677,0.640801,18579.5
"$$MM2,841,12:06:33,52.518932,00.640442,18404.7*40EC","M0CJM,G8DHE,PD1ODE,PE1ANS,G0LRD,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,F5APQ,PB0NER,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",841,12:06:33,52.518932,0.640442,18404.7
"$$MM2,842,12:06:44,52.519291,00.641177,18229.8*07AC","M0CJM,G4FUI,G8DHE,PB0NER,NAVRAC,PB0AHX,2E0KPI,G6GZH,G8KNN,G7OGX,PE1ANS,G0WXI,PD3JAG",842,12:06:44,52.519291,0.641177,18229.8
"$$MM2,843,12:06:55,52.519848,00.641277,18060.0*9783","M0CJM,m6dnu,PE1ANS,G0LRD,G7OGX,PB0AHX,F5APQ,RevSpace,PB0NER,G8TMV,M6XIM,G8FJG_2,PD1ODE,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,PD3JAG",843,12:06:55,52.519848,0.641277,18060.0
"$$MM2,844,12:07:06,52.520374,00.641843,17887.9*9821","M0CJM,G8DHE,PD1ODE,m6dnu,PE1ANS,F5APQ,G7OGX,M0MKS,M0UPU,RevSpace,G0LRD,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ",844,12:07:06,52.520374,0.641843,17887.9
"$$MM2,846,12:07:28,52.520287,00.642216,17566.3*93DB","M0CJM,PD1ODE,m6dnu,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,M0UPU,G0LRD,PB0NER,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL",846,12:07:28,52.520287,0.642216,17566.3
"$$MM2,845,12:07:17,52.520477,00.641676,17727.1*E7E0","M0CJM,M0UPU,PC1PCL,PB0NER,RevSpace,G7OGX,G6KWA,PB0AHX,M0MKS,F5APQ,m6dnu,PD3JAG,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,2E0KPI,G0WXI,G6GZH,PD1ODE",845,12:07:17,52.520477,0.641676,17727.1
"$$MM2,847,12:07:39,52.520336,00.643374,17408.2*8E30","M0CJM,PD1ODE,m6dnu,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,F5APQ,RevSpace,PB0NER,NAVRAC,G8TMV,G6GZH,G8FJG_2,G6KWA,G0WXI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,PD3JAG",847,12:07:39,52.520336,0.643374,17408.2
"$$MM2,848,12:07:50,52.520393,00.643809,17247.2*87D8","M0CJM,PD1ODE,m6dnu,PE1ANS,M0UPU,PD3JAG,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,G6GZH",848,12:07:50,52.520393,0.643809,17247.2
"$$MM2,849,12:08:01,52.520359,00.644445,17084.9*9D3E","M0CJM,G8DHE,PD1ODE,m6dnu,PE1ANS,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,G6GZH",849,12:08:01,52.520359,0.644445,17084.9
"$$MM2,850,12:08:12,52.519985,00.645754,16942.3*23F3","M0CJM,PB0NER,G1DYQ,NAVRAC,RevSpace,PB0AHX,2E0KPI,F5APQ,MH,G8FJG_2,G8KNN,G6KWA,PE1ANS,PC1PCL,G0WXI,PD3JAG,G8TMV,PD1ODE",850,12:08:12,52.519985,0.645754,16942.3
"$$MM2,852,12:08:34,52.519886,00.648615,16642.4*D372","F5APQ,G4FUI,PD3JAG,M0MKS,G7OGX,RevSpace,MH,PB0AHX,M0UPU,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,2E0KPI,G0WXI,G6GZH,G8TMV,PD1ODE",852,12:08:34,52.519886,0.648615,16642.4
"$$MM2,851,12:08:23,52.519691,00.647678,16801.1*3B7E","M0CJM,m6dnu,PE1ANS,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,G8FJG_2,PD1ODE,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",851,12:08:23,52.519691,0.647678,16801.1
"$$MM2,853,12:08:45,52.519890,00.649562,16482.3*8469","M0CJM,PD1ODE,M6CKD,m6dnu,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,F5APQ,RevSpace,PB0NER,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",853,12:08:45,52.51989,0.649562,16482.3
"$$MM2,855,12:09:07,52.519962,00.652681,16167.9*C346","M0CJM,M0UPU,G4FUI,PC1PCL,PB0NER,G1DYQ,G7OGX,EDU001,PB0AHX,2E0KPI,F5APQ,G6KWA,MH,G8FJG_2,G8KNN,RevSpace,PE1ANS,NAVRAC,M0MKS,G0WXI,PD3JAG",855,12:09:07,52.519962,0.652681,16167.9
"$$MM2,854,12:08:56,52.519871,00.650912,16326.8*1DAB","M0CJM,F5APQ,G4FUI,G1DYQ,EDU001,PB0AHX,G8TMV,M0UPU,G8FJG_2,G8KNN,RevSpace,PC1PCL,PD3JAG,PD1ODE",854,12:08:56,52.519871,0.650912,16326.8
"$$MM2,857,12:09:29,52.521484,00.655938,15858.3*5F23","M0CJM,G4FUI,RevSpace,NAVRAC,EDU001,MH,M0MKS,F5APQ,m6dnu,G6KWA,G6GZH,G8FJG_2,G8KNN,G1DYQ,2E0KPI,G0WXI,PD3JAG,G8TMV,PD1ODE",857,12:09:29,52.521484,0.655938,15858.3
"$$MM2,856,12:09:18,52.520699,00.654183,16008.9*3AE1","M0CJM,PB0NER,G1DYQ,G7OGX,EDU001,PB0AHX,2E0KPI,F5APQ,G8FJG_2,G8KNN,G6KWA,PE1ANS,PC1PCL,G0WXI,PD3JAG",856,12:09:18,52.520699,0.654183,16008.9
"$$MM2,869,12:11:41,52.52018,00.670625,14166.1*A793","M0UPU,G0WXI",869,12:11:41,52.52018,0.670625,14166.1
"$$MM2,859,12:09:51,52.522701,00.659354,15556.4*D316","M0CJM,PD1ODE,PE1ANS,M0UPU,PD3JAG,PB0AHX,M0MKS,F5APQ,RevSpace,G0LRD,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",859,12:09:51,52.522701,0.659354,15556.4
"$$MM2,858,12:09:40,52.522011,00.657602,15708.3*6007","G0LRD,PB0NER,G7OGX,PD1ODE,PB0AHX,2E0KPI,F5APQ,G8FJG_2,G8KNN,G1DYQ,PE1ANS,PC1PCL,G0WXI,PD3JAG,G8TMV",858,12:09:40,52.522011,0.657602,15708.3
"$$MM2,860,12:10:02,52.523407,00.660367,15407.7*A79B","M0CJM,PD1ODE,M6CKD,m6dnu,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,F5APQ,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,G6GZH,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,PD3JAG",860,12:10:02,52.523407,0.660367,15407.7
"$$MM2,861,12:10:13,52.523975,00.661268,15263.4*A613","M0CJM,M6XIM,G4FUI,PD3JAG,PB0NER,G7OGX,EDU001,PB0AHX,2E0KPI,M0UPU,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,M0MKS,G0WXI,G6GZH,G8TMV",861,12:10:13,52.523975,0.661268,15263.4
"$$MM2,862,12:10:24,52.524696,00.662195,15119.9*0BF6","M0CJM,m6dnu,PE1ANS,M0UPU,PB0AHX,M0MKS,F5APQ,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,M6XIM,G6GZH,G8FJG_2,PD1ODE,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,PC1PCL,PD3JAG",862,12:10:24,52.524696,0.662195,15119.9
"$$MM2,863,12:10:35,52.525452,00.663459,14980.7*F05B","M0CJM,PD1ODE,M6CKD,PE1ANS,M0UPU,PD3JAG,PB0AHX,M0MKS,G0LRD,RevSpace,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,G6GZH",863,12:10:35,52.525452,0.663459,14980.7
"$$MM2,864,12:10:46,52.526066,00.665156,14846.7*DB30","F5APQ,G4FUI,PD1ODE,PB0AHX,G6GZH,M6XIM,RevSpace,G0WXI,PD3JAG,G0LRD",864,12:10:46,52.526066,0.665156,14846.7
"$$MM2,865,12:10:57,52.526955,00.666274,14706.8*CB68","M0CJM,PD1ODE,m6dnu,M0UPU,PD3JAG,PB0AHX,M0MKS,F5APQ,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,G6GZH",865,12:10:57,52.526955,0.666274,14706.8
"$$MM2,866,12:11:08,52.527569,00.667497,14564.1*BE65","M0CJM,G6KWA,F5APQ,PD3JAG,PB0AHX,M0UPU,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,G8FJG_2,PD1ODE,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,G6GZH",866,12:11:08,52.527569,0.667497,14564.1
"$$MM2,867,12:11:19,52.528301,00.668500,14434.2*6417","M0CJM,M6CKD,m6dnu,G0LRD,PB0AHX,M0MKS,M0UPU,RevSpace,PB0NER,NAVRAC,G8TMV,M6XIM,G6GZH,PD1ODE,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PC1PCL,PD3JAG",867,12:11:19,52.528301,0.6685,14434.2
"$$MM2,868,12:11:30,52.528675,00.669366,14300.3*23B0","M0CJM,PD1ODE,M6CKD,m6dnu,PD3JAG,PB0AHX,M0MKS,G0LRD,RevSpace,PB0NER,NAVRAC,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",868,12:11:30,52.528675,0.669366,14300.3
"$$MM2,869,12:11:41,52.529018,00.670625,14166.1*A793","G4FUI,PB0NER,PB0AHX,M0MKS,G0LRD,G6GZH,G8KNN,G1DYQ,2E0KPI,G0WXI,PD3JAG",869,12:11:41,52.529018,0.670625,14166.1
"$$MM2,870,12:11:52,52.529266,00.672179,14029.3*4A87","M0CJM,G4FUI,PB0NER,G1DYQ,G7OGX,EDU001,PB0AHX,M0MKS,M6CKD,m6dnu,G6KWA,G6GZH,G8KNN,RevSpace,NAVRAC,2E0KPI,G0WXI,PD3JAG,PD1ODE",870,12:11:52,52.529266,0.672179,14029.3
"$$MM2,871,12:12:03,52.529396,00.673173,13894.1*2288","M0UPU,NAVRAC,G1DYQ,PB0AHX,G8TMV,M6CKD,G8KNN,G6KWA,2E0KPI,G0WXI",871,12:12:03,52.529396,0.673173,13894.1
"$$MM2,873,12:12:25,52.530544,00.676408,13633.3*0E57","M0CJM,M0UPU,NAVRAC,EDU001,M0MKS,G0LRD,m6dnu,G6GZH,G6KWA,2E0KPI,G0WXI,PD3JAG",873,12:12:25,52.530544,0.676408,13633.3
"$$MM2,872,12:12:14,52.529999,00.674669,13761.0*D19C","M0CJM,F5APQ,G7OGX,G1DYQ,PB0AHX,M0MKS,M6XIM,G6GZH,PD1ODE,NAVRAC,2E0KPI,G0WXI,PD3JAG,G8TMV",872,12:12:14,52.529999,0.674669,13761.0
"$$MM2,875,12:12:47,52.532017,00.680542,13378.0*33DE","M0CJM,F5APQ,PD3JAG,PB0NER,RevSpace,NAVRAC,EDU001,M6XIM,PB0AHX,2E0KPI,G0LRD,m6dnu,G6KWA,MH,G8KNN,G1DYQ,G0WXI,G6GZH,PD1ODE,M0UPU",875,12:12:47,52.532017,0.680542,13378.0
"$$MM2,874,12:12:36,52.531105,00.678280,13506.3*8758","M0UPU,PB0NER,RevSpace,MH,PB0AHX,2E0KPI,F5APQ,G8KNN,G1DYQ,G0WXI,PD3JAG",874,12:12:36,52.531105,0.67828,13506.3
"$$MM2,879,12:13:31,52.535248,00.689610,12882.8*1D11","G4FUI,G7OGX,MH,2E0KPI,G6GZH,G0WXI,PD3JAG",879,12:13:31,52.535248,0.68961,12882.8
"$$MM2,877,12:13:09,52.533787,00.684694,13130.7*7EC9","PD1ODE,M6CKD,m6dnu,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,PB0NER,NAVRAC,G8TMV,M6XIM,G6GZH,G6KWA,G0WXI,G4FUI,2E0KPI,G8KNN,G1DYQ,PD3JAG",877,12:13:09,52.533787,0.684694,13130.7
"$$MM2,878,12:13:20,52.534309,00.686904,13006.8*C57A","M6XIM,PD3JAG,PB0NER,G1DYQ,G7OGX,EDU001,MH,M0MKS,G0LRD,m6dnu,G6KWA,G8KNN,RevSpace,PE1ANS,NAVRAC,2E0KPI,G0WXI,G6GZH,M0UPU",878,12:13:20,52.534309,0.686904,13006.8
"$$MM2,880,12:13:42,52.536217,00.692282,12758.5*1B9B","M6XIM,G4FUI,F5APQ,PB0NER,G1DYQ,G7OGX,EDU001,PB0AHX,PC1PCL,2E0KPI,M0UPU,m6dnu,G6KWA,PE1ANS,G8TMV,G0WXI,PD3JAG,PD1ODE,G0LRD",880,12:13:42,52.536217,0.692282,12758.5
"$$MM2,884,12:14:26,52.541023,00.698696,12300.6*66CE","G0LRD,G4FUI,2E0KPI,F5APQ,G8KNN,G0WXI",884,12:14:26,52.541023,0.698696,12300.6
"$$MM2,881,12:13:53,52.537376,00.694013,12637.3*79FD","G4FUI,PC1PCL,PB0NER,G7OGX,MH,PB0AHX,F5APQ,m6dnu,G6GZH,G8KNN,G1DYQ,PE1ANS,2E0KPI,G0WXI,PD3JAG",881,12:13:53,52.537376,0.694013,12637.3
"$$MM2,882,12:14:04,52.538620,00.695851,12526.5*FA90","F5APQ,G4FUI,PD3JAG,PB0NER,G1DYQ,G7OGX,PD1ODE,PB0AHX,2E0KPI,G0LRD,m6dnu,G6KWA,G8KNN,RevSpace,PE1ANS,PC1PCL,G0WXI,G6GZH,G8TMV,M0UPU",882,12:14:04,52.53862,0.695851,12526.5
"$$MM2,883,12:14:15,52.539845,00.697281,12416.0*5F44","F5APQ,G4FUI,PB0NER,PB0AHX,2E0KPI,M6XIM,RevSpace,PE1ANS,PC1PCL,G0WXI,PD3JAG,G0LRD",883,12:14:15,52.539845,0.697281,12416.0
"$$MM2,885,12:14:37,52.541870,00.699873,12190.0*ECA0","F5APQ,G4FUI,PB0NER,G7OGX,G6KWA,PB0AHX,2E0KPI,G0LRD,m6dnu,G6GZH,G8KNN,G1DYQ,PE1ANS,NAVRAC,PC1PCL,G0WXI,PD3JAG,G8TMV,PD1ODE",885,12:14:37,52.54187,0.699873,12190.0
"$$MM2,886,12:14:48,52.542797,00.701743,12087.1*FC9C","M0UPU,G4FUI,PB0NER,NAVRAC,PD1ODE,PB0AHX,G8TMV,G0LRD,G6GZH,G8KNN,G1DYQ,PE1ANS,M6CKD,PC1PCL,G0WXI,PD3JAG",886,12:14:48,52.542797,0.701743,12087.1
"$$MM2,887,12:14:59,52.544064,00.704109,11978.1*F094","M0UPU,G4FUI,PB0NER,G7OGX,G6GZH,EDU001,PB0AHX,M0MKS,G0LRD,m6dnu,MH,G8KNN,G1DYQ,PE1ANS,2E0KPI,G0WXI,PD3JAG,G8TMV",887,12:14:59,52.544064,0.704109,11978.1
"$$MM2,888,12:15:10,52.545551,00.706871,11870.3*3CF9","G0LRD,G4FUI,M0MKS,PB0NER,G6GZH,EDU001,PB0AHX,2E0KPI,F5APQ,m6dnu,MH,G8KNN,G1DYQ,PE1ANS,PC1PCL,G0WXI,PD3JAG,G8TMV",888,12:15:10,52.545551,0.706871,11870.3
"$$MM2,889,12:15:21,52.546989,00.709496,11767.0*2D33","G0LRD,G4FUI,EDU001,M0MKS,PB0NER,PD1ODE,MH,2E0KPI,F5APQ,m6dnu,G6KWA,G8KNN,G1DYQ,PE1ANS,PC1PCL,G0WXI,PD3JAG,G8TMV,M0UPU",889,12:15:21,52.546989,0.709496,11767.0
"$$MM2,890,12:15:32,52.548710,00.711851,11666.3*1285","F5APQ,PB0NER,G7OGX,G1DYQ,PD3JAG,G0LRD,m6dnu,G6KWA,G8KNN,RevSpace,PE1ANS,PC1PCL,G0WXI,G6GZH,PD1ODE,M0UPU",890,12:15:32,52.54871,0.711851,11666.3
"$$MM2,891,12:15:43,52.550522,00.714163,11565.7*BFC2","F5APQ,G4FUI,PB0NER,G7OGX,RevSpace,PB0AHX,G8TMV,M0UPU,m6dnu,MH,G8KNN,G1DYQ,PE1ANS,NAVRAC,2E0KPI,G0WXI,PD3JAG,PD1ODE,G0LRD",891,12:15:43,52.550522,0.714163,11565.7
"$$MM2,894,12:16:16,52.556431,00.721403,11275.4*C8E0","F5APQ,PB0NER,G7OGX,G6KWA,M6XIM,M6CKD,G8KNN,G1DYQ,NAVRAC,PC1PCL,G0WXI,PD3JAG",894,12:16:16,52.556431,0.721403,11275.4
"$$MM2,895,12:16:27,52.558079,00.723423,11175.0*B291","G4FUI,PB0AHX,2E0KPI,G0LRD,PD1ODE,PE1ANS,G0WXI,G6GZH",895,12:16:27,52.558079,0.723423,11175.0
"$$MM2,892,12:15:54,52.552658,00.716458,11467.7*86B3","M6CKD,NAVRAC,EDU001,G0WXI,G6KWA",892,12:15:54,52.552658,0.716458,11467.7
"$$MM2,893,12:16:05,52.554600,00.718933,11372.3*ADD1","M0UPU,G4FUI,G8TMV,2E0KPI,NAVRAC,EDU001,MH,PB0AHX,M6XIM,m6dnu,G6KWA,G6GZH,G8KNN,G1DYQ,PE1ANS,M6CKD,M0MKS,G0WXI,PD3JAG,PD1ODE,G0LRD",893,12:16:05,52.5546,0.718933,11372.3
"$$MM2,896,12:16:38,52.559685,00.725826,11083.8*1D26","G4FUI,PC1PCL,PB0NER,RevSpace,G7OGX,EDU001,PB0AHX,2E0KPI,M6XIM,m6dnu,G6KWA,G8KNN,G1DYQ,PE1ANS,NAVRAC,M0MKS,G0WXI,G6GZH,G8TMV,PD1ODE",896,12:16:38,52.559685,0.725826,11083.8
"$$MM2,897,12:16:49,52.561195,00.727950,10993.6*19FC","M6XIM,G4FUI,PB0NER,G7OGX,RevSpace,PB0AHX,2E0KPI,F5APQ,G6GZH,G8KNN,G1DYQ,NAVRAC,PC1PCL,G0WXI,PD3JAG,G8TMV",897,12:16:49,52.561195,0.72795,10993.6
"$$MM2,898,12:17:00,52.562660,00.730103,10894.6*9B50","F5APQ,G4FUI,PD3JAG,M0MKS,PB0NER,RevSpace,G7OGX,PD1ODE,PB0AHX,2E0KPI,M6XIM,m6dnu,G8KNN,G1DYQ,PC1PCL,G0WXI,G6GZH,G8TMV,M0UPU",898,12:17:00,52.56266,0.730103,10894.6
"$$MM2,899,12:17:11,52.563622,00.732619,10806.2*E320","PD3JAG,2E0KPI",899,12:17:11,52.563622,0.732619,10806.2
"$$MM2,901,12:17:33,52.566795,00.738759,10627.4*62A7","F5APQ,G4FUI,PD3JAG,PB0NER,G7OGX,G6KWA,PB0AHX,G8TMV,G0LRD,m6dnu,G8KNN,G1DYQ,PE1ANS,M6CKD,PC1PCL,G0WXI,G6GZH,PD1ODE,M0UPU",901,12:17:33,52.566795,0.738759,10627.4
"$$MM2,900,12:17:22,52.564983,00.735533,10712.7*A545","G4FUI,PD3JAG,G8TMV,PC1PCL,G0WXI,G6GZH",900,12:17:22,52.564983,0.735533,10712.7
"$$MM2,902,12:17:44,52.568302,00.741355,10535.9*7453","G0LRD,G4FUI,PD3JAG,M0MKS,PB0NER,G1DYQ,G7OGX,EDU001,PB0AHX,2E0KPI,F5APQ,m6dnu,NAVRAC,G8KNN,PD1ODE,M6CKD,PC1PCL,G0WXI,G6GZH,G8TMV,PC1PCL-Y",902,12:17:44,52.568302,0.741355,10535.9
"$$MM2,903,12:17:55,52.570179,00.744410,10453.8*51DF","F5APQ,G4FUI,PB0NER,PD1ODE,PB0AHX,2E0KPI,M0UPU,m6dnu,G6GZH,G8KNN,G1DYQ,PE1ANS,PC1PCL,G0WXI,PD3JAG,G8TMV,G0LRD",903,12:17:55,52.570179,0.74441,10453.8
"$$MM2,905,12:18:17,52.573273,00.749382,10267.8*3AE1","G4FUI,PB0NER,G7OGX,PD1ODE,PB0AHX,G8TMV,M6CKD,m6dnu,G8KNN,G1DYQ,PE1ANS,2E0KPI,G0WXI,G6GZH,PC1PCL-Y",905,12:18:17,52.573273,0.749382,10267.8
"$$MM2,904,12:18:06,52.571789,00.746840,10365.4*AACC","M0MKS,NAVRAC,EDU001,G8TMV,M6CKD,m6dnu,PC1PCL,G6GZH,PC1PCL-Y",904,12:18:06,52.571789,0.74684,10365.4
"$$MM2,907,12:18:39,52.576653,00.753750,10100.2*68E6","M0UPU,PB0NER,G1DYQ,G7OGX,G6KWA,PB0AHX,G8TMV,M6XIM,m6dnu,RevSpace,PE1ANS,M6CKD,PC1PCL,G0WXI,PD3JAG,PD1ODE,PC1PCL-Y",907,12:18:39,52.576653,0.75375,10100.2
"$$MM2,908,12:18:50,52.578362,00.756317,10008.7*92D1","M0UPU,G4FUI,PB0NER,G7OGX,PB0AHX,G8TMV,G0LRD,G8KNN,G1DYQ,PE1ANS,NAVRAC,2E0KPI,G0WXI,PD3JAG,PC1PCL-Y",908,12:18:50,52.578362,0.756317,10008.7
"$$MM2,909,12:19:01,52.579884,00.758801,9915.4*37F5","M0CJM,PB0NER,G1DYQ,G7OGX,EDU001,PB0AHX,G8TMV,F5APQ,G6GZH,G8KNN,G6KWA,PE1ANS,G0WXI,PD3JAG",909,12:19:01,52.579884,0.758801,9915.4
"$$MM2,910,12:19:12,52.581348,00.761409,9825.0*254C","M0CJM,G4FUI,EDU001,PB0AHX,m6dnu,G6KWA,RevSpace,G0WXI,PD3JAG",910,12:19:12,52.581348,0.761409,9825.0
