_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,temperature_internal,batterymv,status
"$$BoSS,358,11:02:06,52.038527,-1.085787,5577,6,16,2830,00*F6C8","G8KNN,G0WXI,G6GZH,G1DYQ",358,11:02:06,52.038527,-1.085787,5577,6,16,2830,0
"$$BoSS,359,11:02:21,52.037754,-1.087326,5650,6,16,2830,00*07EB","G8KNN,G8DHE,G0WXI,G6GZH,G1DYQ",359,11:02:21,52.037754,-1.087326,5650,6,16,2830,0
"$$BoSS,360,11:02:31,52.037257,-1.088225,5703,7,16,2832,00*72A0","G6GZH,G0WXI,G8KNN,G1DYQ",360,11:02:31,52.037257,-1.088225,5703,7,16,2832,0
"$$BoSS,361,11:02:46,52.036701,-1.089809,5778,8,16,2832,00*874D","G8DHE,G0WXI,G6GZH,G1DYQ",361,11:02:46,52.036701,-1.089809,5778,8,16,2832,0
"$$BoSS,362,11:03:01,52.036056,-1.090702,5859,6,16,2832,00*7D9A","G0WXI,G6GZH,G1DYQ",362,11:03:01,52.036056,-1.090702,5859,6,16,2832,0
"$$BoSS,363,11:03:11,52.035706,-1.091364,5907,6,16,2832,00*0B65","G1DYQ,G0WXI,G6GZH,G8KNN",363,11:03:11,52.035706,-1.091364,5907,6,16,2832,0
"$$BoSS,364,11:03:26,52.035410,-1.092238,5986,7,16,2832,00*E3D9","G6GZH,G8DHE,G0WXI,G8KNN,G1DYQ",364,11:03:26,52.03541,-1.092238,5986,7,16,2832,0
"$$BoSS,365,11:03:36,52.034850,-1.093064,6064,5,16,2832,00*D746","G6GZH,G8DHE,G0WXI,G8KNN,G1DYQ",365,11:03:36,52.03485,-1.093064,6064,5,16,2832,0
"$$BoSS,366,11:03:51,52.034553,-1.093664,6111,6,16,2832,00*671E","G1DYQ,G0WXI,G8KNN,G6GZH",366,11:03:51,52.034553,-1.093664,6111,6,16,2832,0
"$$BoSS,367,11:04:06,52.033791,-1.094827,6183,7,16,2832,00*BD87","G8KNN,G8DHE,G0WXI,G6GZH,G1DYQ",367,11:04:06,52.033791,-1.094827,6183,7,16,2832,0
"$$BoSS,368,11:04:16,52.033005,-1.095867,6261,6,16,2832,00*BF49","G1DYQ,G8DHE,G0WXI,G8KNN,G6GZH",368,11:04:16,52.033005,-1.095867,6261,6,16,2832,0
"$$BoSS,369,11:04:31,52.032416,-1.096551,6305,6,16,2831,00*4993","G6GZH,G0WXI,G8KNN,G1DYQ",369,11:04:31,52.032416,-1.096551,6305,6,16,2831,0
"$$BoSS,371,11:04:56,52.031846,-1.099116,6433,6,16,2832,00*55B4","G8KNN,g0nzo,G0WXI,G6GZH,G1DYQ",371,11:04:56,52.031846,-1.099116,6433,6,16,2832,0
"$$BoSS,370,11:04:46,52.032261,-1.097748,6370,6,16,2831,00*EB7D","G1DYQ,G8DHE,G0WXI,G8KNN,G6GZH",370,11:04:46,52.032261,-1.097748,6370,6,16,2831,0
"$$BoSS,372,11:05:11,52.031664,-1.099963,6477,6,16,2832,00*B632","g0nzo,G8DHE,G8KNN,G1DYQ,G0WXI,G6GZH",372,11:05:11,52.031664,-1.099963,6477,6,16,2832,0
"$$BoSS,373,11:05:26,52.031288,-1.100960,6542,5,16,2832,00*2F2A","G6GZH,G8DHE,G0WXI,G8KNN,G1DYQ",373,11:05:26,52.031288,-1.10096,6542,5,16,2832,0
"$$BoSS,374,11:05:36,52.030692,-1.102104,6612,7,16,2832,00*0174","G6GZH,G0WXI,G8KNN,G1DYQ",374,11:05:36,52.030692,-1.102104,6612,7,16,2832,0
"$$BoSS,375,11:05:51,52.030404,-1.102822,6656,6,16,2832,00*E25F","G1DYQ,G0WXI,G6GZH,G8KNN",375,11:05:51,52.030404,-1.102822,6656,6,16,2832,0
"$$BoSS,377,11:06:16,52.029583,-1.105185,6762,5,16,2831,00*C20A","g0nzo,G8DHE,G8KNN,G1DYQ,G0WXI,G6GZH",377,11:06:16,52.029583,-1.105185,6762,5,16,2831,0
"$$BoSS,376,11:06:06,52.029795,-1.104090,6720,5,16,2831,00*B7D8","G1DYQ,G8DHE,G0WXI,G8KNN,G6GZH",376,11:06:06,52.029795,-1.10409,6720,5,16,2831,0
"$$BoSS,378,11:06:31,52.029425,-1.106803,6828,6,16,2832,00*2FD5","G8KNN,G8DHE,G0WXI,G6GZH,G1DYQ",378,11:06:31,52.029425,-1.106803,6828,6,16,2832,0
"$$BoSS,380,11:06:56,52.028815,-1.109446,6943,6,16,2831,00*48B1","g0nzo,G8DHE,G8KNN,G1DYQ,G0WXI,G6GZH",380,11:06:56,52.028815,-1.109446,6943,6,16,2831,0
"$$BoSS,379,11:06:46,52.029014,-1.108480,6895,6,16,2832,00*8294","G8KNN,g0nzo,G0WXI,G6GZH,G1DYQ",379,11:06:46,52.029014,-1.10848,6895,6,16,2832,0
"$$BoSS,381,11:07:11,52.028392,-1.111232,7010,5,16,2830,00*53E5","G1DYQ,G8DHE,G0WXI,G8KNN,G6GZH",381,11:07:11,52.028392,-1.111232,7010,5,16,2830,0
"$$BoSS,382,11:07:26,52.028039,-1.113022,7079,7,16,2830,00*9579","G6GZH,G8DHE,G0WXI,G8KNN,G1DYQ",382,11:07:26,52.028039,-1.113022,7079,7,16,2830,0
"$$BoSS,383,11:07:36,52.027938,-1.114506,7127,6,16,2830,00*54B0","G1DYQ,G8DHE,G0WXI,G8KNN,G6GZH",383,11:07:36,52.027938,-1.114506,7127,6,16,2830,0
"$$BoSS,384,11:07:51,52.027360,-1.116528,7201,5,16,2830,00*DE16","G1DYQ,G0WXI,G8KNN,G6GZH",384,11:07:51,52.02736,-1.116528,7201,5,16,2830,0
"$$BoSS,385,11:08:01,52.026570,-1.118134,7278,6,16,2829,00*2E16","F1OIL,G8KNN,G0WXI,G6GZH,G1DYQ",385,11:08:01,52.02657,-1.118134,7278,6,16,2829,0
"$$BoSS,386,11:08:16,52.026323,-1.119405,7329,6,16,2828,00*E9FB","F1OIL,G1DYQ,G0WXI,G6GZH,G8KNN",386,11:08:16,52.026323,-1.119405,7329,6,16,2828,0
"$$BoSS,387,11:08:31,52.025512,-1.121260,7392,7,16,2828,00*8C02","F1OIL,G6GZH,G0WXI,G8KNN,G1DYQ",387,11:08:31,52.025512,-1.12126,7392,7,16,2828,0
"$$BoSS,388,11:08:41,52.024986,-1.123268,7455,5,16,2828,00*9D4C","G8DHE,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",388,11:08:41,52.024986,-1.123268,7455,5,16,2828,0
"$$BoSS,389,11:08:55,0.000000,0.000000,7455,0,16,2819,20*DF40","F1OIL,G1DYQ,G0WXI,G8KNN,G6GZH",389,11:08:55,0.0,0.0,7455,0,16,2819,20
"$$BoSS,390,11:08:55,0.000000,0.000000,0,0,16,2796,20*02EA","F1OIL,G6GZH,G0WXI,G8KNN,G1DYQ",390,11:08:55,0.0,0.0,0,0,16,2796,20
"$$BoSS,391,11:09:21,0.000000,0.000000,0,8,16,2794,31*3C87","F1OIL,G1DYQ,G0WXI,G8KNN,G6GZH",391,11:09:21,0.0,0.0,0,8,16,2794,31
"$$BoSS,392,11:09:32,52.023118,-1.131037,7662,6,16,2801,20*9645","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",392,11:09:32,52.023118,-1.131037,7662,6,16,2801,20
"$$BoSS,394,11:09:46,0.000000,0.000000,0,0,16,2794,20*72BB","g0nzo,G8DHE,0x17,G8KNN,G1DYQ,G0WXI",394,11:09:46,0.0,0.0,0,0,16,2794,20
"$$BoSS,393,11:09:46,0.000000,0.000000,7788,0,16,2816,20*01D8","0x17,G8KNN,G0WXI,G6GZH,G1DYQ",393,11:09:46,0.0,0.0,7788,0,16,2816,20
"$$BoSS,395,11:10:11,0.000000,0.000000,0,8,16,2795,31*9B0A","g0nzo,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",395,11:10:11,0.0,0.0,0,8,16,2795,31
"$$BoSS,396,11:10:22,52.020892,-1.137662,7905,7,15,2803,20*CA3A","G8DHE,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",396,11:10:22,52.020892,-1.137662,7905,7,15,2803,20
"$$BoSS,398,11:10:46,0.000000,0.000000,7923,0,15,2807,20*80D7","g0nzo,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",398,11:10:46,0.0,0.0,7923,0,15,2807,20
"$$BoSS,397,11:10:37,52.020408,-1.138967,7964,4,15,2819,00*0FFB","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",397,11:10:37,52.020408,-1.138967,7964,4,15,2819,0
"$$BoSS,399,11:10:46,0.000000,0.000000,0,0,15,2795,20*5F94","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",399,11:10:46,0.0,0.0,0,0,15,2795,20
"$$BoSS,400,11:11:15,52.018514,-1.143953,8139,8,15,2795,00*9CD5","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI",400,11:11:15,52.018514,-1.143953,8139,8,15,2795,0
"$$BoSS,401,11:11:31,52.017526,-1.145973,8222,6,15,2810,00*E3AB","F1OIL,0x17,G0WXI,G8KNN,G1DYQ",401,11:11:31,52.017526,-1.145973,8222,6,15,2810,0
"$$BoSS,402,11:11:41,52.016562,-1.147460,8296,6,15,2820,00*DD79","G8DHE,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",402,11:11:41,52.016562,-1.14746,8296,6,15,2820,0
"$$BoSS,403,11:11:56,52.016060,-1.148615,8330,5,15,2823,00*F28A","0x17,G8KNN,G0WXI,G6GZH,G1DYQ",403,11:11:56,52.01606,-1.148615,8330,5,15,2823,0
"$$BoSS,404,11:12:11,52.015466,-1.150522,8395,6,15,2824,00*1E17","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",404,11:12:11,52.015466,-1.150522,8395,6,15,2824,0
"$$BoSS,405,11:12:21,52.015178,-1.151895,8440,7,15,2824,00*8B9F","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",405,11:12:21,52.015178,-1.151895,8440,7,15,2824,0
"$$BoSS,406,11:12:36,52.014577,-1.153898,8494,5,15,2824,00*CB22","G8DHE,0x17,G8KNN,G1DYQ,G0WXI,G6GZH",406,11:12:36,52.014577,-1.153898,8494,5,15,2824,0
"$$BoSS,408,11:13:01,52.013749,-1.157024,8603,6,15,2824,00*35D2","g0nzo,G8DHE,0x17,G8KNN,G1DYQ,G0WXI,G6GZH",408,11:13:01,52.013749,-1.157024,8603,6,15,2824,0
"$$BoSS,407,11:12:51,52.014076,-1.155727,8562,5,15,2825,00*8849","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",407,11:12:51,52.014076,-1.155727,8562,5,15,2825,0
"$$BoSS,409,11:13:16,52.012999,-1.158182,8701,5,15,2822,00*0D06","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",409,11:13:16,52.012999,-1.158182,8701,5,15,2822,0
"$$BoSS,410,11:13:26,52.012483,-1.160661,8771,6,15,2822,00*01A2","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",410,11:13:26,52.012483,-1.160661,8771,6,15,2822,0
"$$BoSS,411,11:13:41,52.012394,-1.162054,8821,7,15,2822,00*BCEE","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",411,11:13:41,52.012394,-1.162054,8821,7,15,2822,0
"$$BoSS,412,11:13:56,52.012327,-1.164241,8887,6,15,2822,00*D8CD","0x17,G1DYQ,G0WXI,G6GZH,G8KNN",412,11:13:56,52.012327,-1.164241,8887,6,15,2822,0
"$$BoSS,413,11:14:06,52.012056,-1.166380,8942,6,15,2822,00*42DA","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",413,11:14:06,52.012056,-1.16638,8942,6,15,2822,0
"$$BoSS,414,11:14:21,52.011885,-1.167539,8982,7,15,2822,00*D7F7","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",414,11:14:21,52.011885,-1.167539,8982,7,15,2822,0
"$$BoSS,415,11:14:36,52.011736,-1.169614,9039,6,15,2822,00*F2E9","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",415,11:14:36,52.011736,-1.169614,9039,6,15,2822,0
"$$BoSS,416,11:14:46,52.011817,-1.171564,9106,6,14,2822,00*DBB8","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",416,11:14:46,52.011817,-1.171564,9106,6,14,2822,0
"$$BoSS,417,11:15:01,52.011923,-1.173049,9143,6,14,2822,00*F30F","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",417,11:15:01,52.011923,-1.173049,9143,6,14,2822,0
"$$BoSS,418,11:15:16,52.011920,-1.175244,9200,6,14,2822,00*41A2","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",418,11:15:16,52.01192,-1.175244,9200,6,14,2822,0
"$$BoSS,419,11:15:26,52.011963,-1.177064,9272,6,14,2822,00*28B7","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",419,11:15:26,52.011963,-1.177064,9272,6,14,2822,0
"$$BoSS,420,11:15:41,52.011969,-1.178286,9309,7,14,2822,00*6F87","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,G0WXI,G6GZH",420,11:15:41,52.011969,-1.178286,9309,7,14,2822,0
"$$BoSS,421,11:15:56,52.012045,-1.180129,9377,7,14,2819,00*CFB2","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",421,11:15:56,52.012045,-1.180129,9377,7,14,2819,0
"$$BoSS,422,11:16:06,52.010675,-1.180730,9422,4,14,2818,00*6D51","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",422,11:16:06,52.010675,-1.18073,9422,4,14,2818,0
"$$BoSS,423,11:16:21,52.011048,-1.181528,9466,6,14,2816,00*A888","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",423,11:16:21,52.011048,-1.181528,9466,6,14,2816,0
"$$BoSS,424,11:16:36,52.011446,-1.182774,9574,6,14,2817,00*5EED","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",424,11:16:36,52.011446,-1.182774,9574,6,14,2817,0
"$$BoSS,425,11:16:46,52.011255,-1.183660,9602,6,14,2817,00*5F8C","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",425,11:16:46,52.011255,-1.18366,9602,6,14,2817,0
"$$BoSS,426,11:17:01,52.010845,-1.184869,9684,6,14,2817,00*C034","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",426,11:17:01,52.010845,-1.184869,9684,6,14,2817,0
"$$BoSS,427,11:17:16,52.010740,-1.185697,9755,6,14,2817,00*6342","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",427,11:17:16,52.01074,-1.185697,9755,6,14,2817,0
"$$BoSS,428,11:17:26,52.010585,-1.186312,9797,6,14,2817,00*D5C6","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",428,11:17:26,52.010585,-1.186312,9797,6,14,2817,0
"$$BoSS,429,11:17:41,52.010295,-1.187216,9853,7,14,2816,00*A7F0","0x17,G1DYQ,G0WXI,G8KNN,G6GZH",429,11:17:41,52.010295,-1.187216,9853,7,14,2816,0
"$$BoSS,430,11:17:51,52.009821,-1.188141,9924,6,14,2816,00*C15A","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",430,11:17:51,52.009821,-1.188141,9924,6,14,2816,0
"$$BoSS,431,11:18:06,52.009294,-1.188727,9985,6,13,2817,00*A6DA","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",431,11:18:06,52.009294,-1.188727,9985,6,13,2817,0
"$$BoSS,432,11:18:21,52.008324,-1.189249,10039,6,13,2815,00*0E6F","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",432,11:18:21,52.008324,-1.189249,10039,6,13,2815,0
"$$BoSS,433,11:18:31,52.007398,-1.189876,10091,6,13,2813,00*130C","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",433,11:18:31,52.007398,-1.189876,10091,6,13,2813,0
"$$BoSS,434,11:18:46,52.006714,-1.190203,10130,6,13,2813,00*9B05","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",434,11:18:46,52.006714,-1.190203,10130,6,13,2813,0
"$$BoSS,435,11:19:01,52.005657,-1.190704,10202,7,13,2812,00*3038","0x17,G0TDJ,G8KNN,G1DYQ,G0WXI,G6GZH,M0PZT",435,11:19:01,52.005657,-1.190704,10202,7,13,2812,0
"$$BoSS,436,11:19:16,52.004659,-1.191100,10255,6,13,2813,00*FAB2","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",436,11:19:16,52.004659,-1.1911,10255,6,13,2813,0
"$$BoSS,437,11:19:26,52.004036,-1.191523,10295,7,13,2813,00*C789","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",437,11:19:26,52.004036,-1.191523,10295,7,13,2813,0
"$$BoSS,438,11:19:41,52.003196,-1.191986,10347,6,13,2812,00*D7CA","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",438,11:19:41,52.003196,-1.191986,10347,6,13,2812,0
"$$BoSS,439,11:19:56,52.002311,-1.192376,10414,6,13,2812,00*763B","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",439,11:19:56,52.002311,-1.192376,10414,6,13,2812,0
"$$BoSS,440,11:20:06,52.001389,-1.192320,10487,7,13,2808,00*091D","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",440,11:20:06,52.001389,-1.19232,10487,7,13,2808,0
"$$BoSS,441,11:20:21,52.001381,-1.192842,10546,8,13,2797,00*AE45","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",441,11:20:21,52.001381,-1.192842,10546,8,13,2797,0
"$$BoSS,442,11:20:36,52.001476,-1.193363,10609,8,13,2797,00*89E4","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",442,11:20:36,52.001476,-1.193363,10609,8,13,2797,0
"$$BoSS,443,11:20:46,52.001433,-1.193243,10676,6,12,2800,00*E9CE","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",443,11:20:46,52.001433,-1.193243,10676,6,12,2800,0
"$$BoSS,444,11:21:01,52.001738,-1.193421,10733,6,12,2806,00*0ADE","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",444,11:21:01,52.001738,-1.193421,10733,6,12,2806,0
"$$BoSS,445,11:21:16,52.002228,-1.193792,10796,7,12,2808,00*86F0","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH",445,11:21:16,52.002228,-1.193792,10796,7,12,2808,0
"$$BoSS,446,11:21:26,52.003069,-1.193652,10876,6,12,2808,00*E881","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",446,11:21:26,52.003069,-1.193652,10876,6,12,2808,0
"$$BoSS,447,11:21:41,52.003825,-1.193557,10917,6,12,2808,00*90D1","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",447,11:21:41,52.003825,-1.193557,10917,6,12,2808,0
"$$BoSS,448,11:21:56,52.005366,-1.192984,10995,6,12,2807,00*9C6F","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",448,11:21:56,52.005366,-1.192984,10995,6,12,2807,0
"$$BoSS,449,11:22:11,52.006384,-1.192118,11062,6,12,2808,00*3864","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",449,11:22:11,52.006384,-1.192118,11062,6,12,2808,0
"$$BoSS,450,11:22:21,52.006902,-1.191161,11092,7,12,2808,00*D8B2","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",450,11:22:21,52.006902,-1.191161,11092,7,12,2808,0
"$$BoSS,451,11:22:36,52.007806,-1.190336,11150,7,12,2807,00*36FE","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",451,11:22:36,52.007806,-1.190336,11150,7,12,2807,0
"$$BoSS,452,11:22:51,52.008434,-1.189232,11213,6,12,2806,00*20E8","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",452,11:22:51,52.008434,-1.189232,11213,6,12,2806,0
"$$BoSS,453,11:23:01,52.008818,-1.188615,11241,6,12,2805,00*DA56","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",453,11:23:01,52.008818,-1.188615,11241,6,12,2805,0
"$$BoSS,454,11:23:16,52.009428,-1.187749,11306,7,11,2803,00*94E9","G8DHE,0x17,G0TDJ,G8KNN,F1OIL,DutchMillbt,G0WXI,G6GZH",454,11:23:16,52.009428,-1.187749,11306,7,11,2803,0
"$$BoSS,455,11:23:31,52.009930,-1.186664,11364,6,11,2804,00*7EA7","G8DHE,0x17,G0TDJ,G8KNN,G0WXI,G6GZH,M0PZT",455,11:23:31,52.00993,-1.186664,11364,6,11,2804,0
"$$BoSS,456,11:23:41,52.010629,-1.185121,11424,7,11,2804,00*FD93","G8DHE,0x17,G0TDJ,G8KNN,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",456,11:23:41,52.010629,-1.185121,11424,7,11,2804,0
"$$BoSS,457,11:23:56,52.011072,-1.183793,11463,8,11,2803,00*8FED","0x17,G8KNN,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",457,11:23:56,52.011072,-1.183793,11463,8,11,2803,0
"$$BoSS,458,11:24:11,52.011645,-1.182081,11524,6,11,2803,00*BA5A","0x17,G8KNN,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",458,11:24:11,52.011645,-1.182081,11524,6,11,2803,0
"$$BoSS,459,11:24:21,52.012342,-1.180683,11576,6,11,2802,00*23E1","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",459,11:24:21,52.012342,-1.180683,11576,6,11,2802,0
"$$BoSS,460,11:24:36,52.012772,-1.179758,11620,6,11,2802,00*80CC","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",460,11:24:36,52.012772,-1.179758,11620,6,11,2802,0
"$$BoSS,461,11:24:51,52.013445,-1.178423,11684,6,11,2803,00*35A6","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",461,11:24:51,52.013445,-1.178423,11684,6,11,2803,0
"$$BoSS,462,11:25:01,52.014485,-1.177123,11728,6,11,2801,00*8B72","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",462,11:25:01,52.014485,-1.177123,11728,6,11,2801,0
"$$BoSS,463,11:25:16,52.014874,-1.176341,11768,6,11,2799,00*6049","0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",463,11:25:16,52.014874,-1.176341,11768,6,11,2799,0
"$$BoSS,464,11:25:31,52.015605,-1.174883,11822,6,11,2799,00*8706","0x17,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",464,11:25:31,52.015605,-1.174883,11822,6,11,2799,0
"$$BoSS,465,11:25:46,52.016211,-1.173219,11893,5,11,2798,00*7EC0","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH",465,11:25:46,52.016211,-1.173219,11893,5,11,2798,0
"$$BoSS,466,11:25:56,52.016523,-1.172104,11948,5,10,2798,00*70AD","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",466,11:25:56,52.016523,-1.172104,11948,5,10,2798,0
"$$BoSS,467,11:26:11,52.017246,-1.170706,11994,6,10,2798,00*EEA9","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",467,11:26:11,52.017246,-1.170706,11994,6,10,2798,0
"$$BoSS,468,11:26:26,52.017927,-1.169457,12052,5,10,2797,00*AEBD","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",468,11:26:26,52.017927,-1.169457,12052,5,10,2797,0
"$$BoSS,469,11:26:36,52.018572,-1.168053,12112,6,10,2796,00*64F6","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",469,11:26:36,52.018572,-1.168053,12112,6,10,2796,0
"$$BoSS,470,11:26:51,52.019020,-1.167207,12154,5,10,2794,00*AA16","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI",470,11:26:51,52.01902,-1.167207,12154,5,10,2794,0
"$$BoSS,471,11:27:06,52.019971,-1.166345,12215,6,10,2793,00*DB22","G8DHE,0x17,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",471,11:27:06,52.019971,-1.166345,12215,6,10,2793,0
"$$BoSS,472,11:27:16,52.020636,-1.165512,12294,6,10,2793,00*451F","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,G0WXI,M0PZT",472,11:27:16,52.020636,-1.165512,12294,6,10,2793,0
"$$BoSS,473,11:27:31,52.021161,-1.164725,12348,5,10,2793,00*7BFE","0x17,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",473,11:27:31,52.021161,-1.164725,12348,5,10,2793,0
"$$BoSS,474,11:27:46,52.022128,-1.163684,12403,6,10,2794,00*D38F","0x17,G8KNN,G1DYQ,F1OIL,G0WXI,M0PZT",474,11:27:46,52.022128,-1.163684,12403,6,10,2794,0
"$$BoSS,475,11:27:56,52.023168,-1.162171,12461,5,10,2794,00*37AC","G8DHE,0x17,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,M0PZT",475,11:27:56,52.023168,-1.162171,12461,5,10,2794,0
"$$BoSS,476,11:28:11,52.023714,-1.160920,12485,5,10,2793,00*9419","F1OIL,0x17,G0WXI,G8KNN,G1DYQ",476,11:28:11,52.023714,-1.16092,12485,5,10,2793,0
"$$BoSS,477,11:28:26,52.024736,-1.159306,12555,5,10,2793,00*CB16","G8DHE,G8KNN,G1DYQ,F1OIL,G0WXI,G6GZH,M0PZT",477,11:28:26,52.024736,-1.159306,12555,5,10,2793,0
"$$BoSS,478,11:28:41,52.025934,-1.156930,12617,6,9,2793,00*E39C","G8DHE,G0TDJ,G8KNN,G1DYQ,F1OIL,DutchMillbt,G0WXI,G6GZH,M0PZT",478,11:28:41,52.025934,-1.15693,12617,6,9,2793,0
