_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,battery
"$$X0,791,13:48:09,53.04943,1.35221,25900,6,4.31*671F","G4FUI,G8DHE,PE2G,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",791,13:48:09,53.04943,1.35221,25900,6,4.31
"$$X0,792,13:48:20,53.04919,1.35470,25746,6,4.30*96CB","PE2G,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",792,13:48:20,53.04919,1.3547,25746,6,4.3
"$$X0,793,13:48:32,53.04860,1.35783,25588,6,4.31*DDA4","G8DHE,PE2G,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",793,13:48:32,53.0486,1.35783,25588,6,4.31
"$$X0,794,13:48:44,53.04829,1.36072,25438,6,4.31*5F7E","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",794,13:48:44,53.04829,1.36072,25438,6,4.31
"$$X0,795,13:48:56,53.04823,1.36339,25291,6,4.30*A1C4","G8DHE,PE2G,MH,M0MKS,G8KNN,G8FJG_1,PE1ANS,G0WXI",795,13:48:56,53.04823,1.36339,25291,6,4.3
"$$X0,797,13:49:20,53.04704,1.36951,25010,6,4.31*408A","F4FWT,G8DHE,PE2G,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",797,13:49:20,53.04704,1.36951,25010,6,4.31
"$$X0,796,13:49:08,53.04787,1.36623,25149,6,4.31*35F2","G8DHE,PE2G,amell,MH,M0MKS,F4FWT,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",796,13:49:08,53.04787,1.36623,25149,6,4.31
"$$X0,798,13:49:32,53.04626,1.37247,24861,6,4.30*A709","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",798,13:49:32,53.04626,1.37247,24861,6,4.3
"$$X0,799,13:49:44,53.04573,1.37533,24701,6,4.31*40E4","PE2G,2E0NRD,MH,M0MKS,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",799,13:49:44,53.04573,1.37533,24701,6,4.31
"$$X0,800,13:49:56,53.04547,1.37791,24546,6,4.30*B6E5","G8DHE,PE2G,2E0NRD,amell,MH,M0MKS,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",800,13:49:56,53.04547,1.37791,24546,6,4.3
"$$X0,802,13:50:20,53.04504,1.38401,24244,6,4.30*9E25","G8DHE,PE2G,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",802,13:50:20,53.04504,1.38401,24244,6,4.3
"$$X0,801,13:50:08,53.04528,1.38088,24389,6,4.30*B6F0","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",801,13:50:08,53.04528,1.38088,24389,6,4.3
"$$X0,803,13:50:32,53.04470,1.38687,24105,6,4.31*887F","G8DHE,PE2G,2E0NRD,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",803,13:50:32,53.0447,1.38687,24105,6,4.31
"$$X0,804,13:50:44,53.04453,1.38907,23958,6,4.30*DB79","PE2G,2E0NRD,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",804,13:50:44,53.04453,1.38907,23958,6,4.3
"$$X0,805,13:50:56,53.04439,1.39146,23812,6,4.31*38A3","G8DHE,PE2G,amell,MH,M0MKS,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",805,13:50:56,53.04439,1.39146,23812,6,4.31
"$$X0,806,13:51:08,53.04396,1.39397,23674,6,4.30*4C56","G8DHE,PE2G,amell,MH,2E0KPI,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",806,13:51:08,53.04396,1.39397,23674,6,4.3
"$$X0,808,13:51:32,53.04288,1.40001,23402,6,4.30*4A7A","G8DHE,PE2G,MH,M0MKS,F4FWT,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",808,13:51:32,53.04288,1.40001,23402,6,4.3
"$$X0,807,13:51:20,53.04327,1.39711,23541,6,4.30*8389","M0UPU,PE2G,amell,MH,2E0KPI,F4FWT,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",807,13:51:20,53.04327,1.39711,23541,6,4.3
"$$X0,809,13:51:44,53.04265,1.40262,23273,6,4.30*72C4","F4FWT,G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",809,13:51:44,53.04265,1.40262,23273,6,4.3
"$$X0,810,13:51:56,53.04249,1.40484,23139,6,4.30*C128","G8DHE,PE2G,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",810,13:51:56,53.04249,1.40484,23139,6,4.3
"$$X0,811,13:52:08,53.04243,1.40626,22996,5,4.30*A178","G8DHE,PE2G,amell,MH,2E0KPI,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH,PD3T",811,13:52:08,53.04243,1.40626,22996,5,4.3
"$$X0,812,13:52:20,53.04202,1.40768,22881,6,4.30*B624","F4FWT,G8DHE,PE2G,amell,MH,M0MKS,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",812,13:52:20,53.04202,1.40768,22881,6,4.3
"$$X0,813,13:52:32,53.04162,1.40924,22743,6,4.30*2AEE","G8DHE,PE2G,amell,MH,2E0KPI,F4FWT,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",813,13:52:32,53.04162,1.40924,22743,6,4.3
"$$X0,814,13:52:44,53.04111,1.41119,22619,6,4.30*92D6","G8DHE,PE2G,amell,MH,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",814,13:52:44,53.04111,1.41119,22619,6,4.3
"$$X0,815,13:52:56,53.04068,1.41334,22495,6,4.30*80F2","G8DHE,PE2G,amell,MH,M0UPU,G8KNN,G8FJG_1,G0WXI",815,13:52:56,53.04068,1.41334,22495,6,4.3
"$$X0,816,13:53:08,53.04030,1.41501,22358,6,4.29*7155","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",816,13:53:08,53.0403,1.41501,22358,6,4.29
"$$X0,817,13:53:20,53.03968,1.41662,22226,6,4.29*0779","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G6GZH",817,13:53:20,53.03968,1.41662,22226,6,4.29
"$$X0,818,13:53:32,53.03902,1.41843,22099,6,4.30*73D0","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",818,13:53:32,53.03902,1.41843,22099,6,4.3
"$$X0,819,13:53:44,53.03848,1.42044,21968,6,4.29*51C1","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",819,13:53:44,53.03848,1.42044,21968,6,4.29
"$$X0,820,13:53:56,53.03823,1.42278,21838,6,4.29*3D4D","G8DHE,PE2G,amell,MH,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",820,13:53:56,53.03823,1.42278,21838,6,4.29
"$$X0,821,13:54:08,53.03778,1.42532,21727,6,4.29*907E","F4FWT-1,G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",821,13:54:08,53.03778,1.42532,21727,6,4.29
"$$X0,822,13:54:20,53.03701,1.42828,21611,6,4.30*C26C","G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",822,13:54:20,53.03701,1.42828,21611,6,4.3
"$$X0,823,13:54:32,53.03638,1.43151,21492,6,4.29*0E5E","G8DHE,PE2G,amell,MH,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",823,13:54:32,53.03638,1.43151,21492,6,4.29
"$$X0,824,13:54:44,53.03611,1.43484,21374,6,4.29*8714","F4FWT-1,PE2G,MH,2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",824,13:54:44,53.03611,1.43484,21374,6,4.29
"$$X0,825,13:54:56,53.03642,1.43784,21253,6,4.29*ED9C","F4FWT-1,G8DHE,PE2G,amell,MH,2E0KPI,M0UPU,G8KNN,PE1ANS,G0WXI,G6GZH",825,13:54:56,53.03642,1.43784,21253,6,4.29
"$$X0,826,13:55:08,53.03703,1.44013,21140,6,4.29*F493","G8DHE,PE2G,amell,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",826,13:55:08,53.03703,1.44013,21140,6,4.29
"$$X0,827,13:55:20,53.03763,1.44199,21013,6,4.29*9558","F4FWT-1,G8DHE,PE2G,amell,MH,2E0KPI,F4FWT,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,PD3T",827,13:55:20,53.03763,1.44199,21013,6,4.29
"$$X0,828,13:55:32,53.03823,1.44441,20897,6,4.29*A0AF","F4FWT-1,G8DHE,PE2G,amell,M0MKS,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI",828,13:55:32,53.03823,1.44441,20897,6,4.29
"$$X0,829,13:55:44,53.03893,1.44683,20801,6,4.29*3B00","G8DHE,amell,M0MKS,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",829,13:55:44,53.03893,1.44683,20801,6,4.29
"$$X0,831,13:56:08,53.04051,1.45084,20574,6,4.29*9899","F4FWT-1,G8DHE,amell,2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",831,13:56:08,53.04051,1.45084,20574,6,4.29
"$$X0,830,13:55:56,53.03973,1.44881,20689,6,4.29*75B8","G8DHE,amell,M0MKS,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",830,13:55:56,53.03973,1.44881,20689,6,4.29
"$$X0,832,13:56:20,53.04116,1.45215,20465,6,4.29*EB37","G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI",832,13:56:20,53.04116,1.45215,20465,6,4.29
"$$X0,833,13:56:32,53.04158,1.45316,20358,6,4.29*B4A4","F4FWT,G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,M0MKS,G0WXI,G6GZH",833,13:56:32,53.04158,1.45316,20358,6,4.29
"$$X0,834,13:56:44,53.04167,1.45410,20260,6,4.29*4848","F4FWT-1,G8DHE,PE2G,amell,M0MKS,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH,PD3T",834,13:56:44,53.04167,1.4541,20260,6,4.29
"$$X0,835,13:56:56,53.04152,1.45442,20139,6,4.29*CADB","F4FWT-1,G8DHE,PE2G,amell,M0MKS,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",835,13:56:56,53.04152,1.45442,20139,6,4.29
"$$X0,836,13:57:08,53.04125,1.45519,20026,6,4.29*E02A","F4FWT-1,G8DHE,PE2G,amell,M0MKS,F4FWT,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",836,13:57:08,53.04125,1.45519,20026,6,4.29
"$$X0,837,13:57:20,53.04092,1.45619,19938,6,4.29*DBEB","G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",837,13:57:20,53.04092,1.45619,19938,6,4.29
"$$X0,838,13:57:32,53.04040,1.45768,19831,6,4.29*9D34","M0UPU,G8DHE,PE2G,amell,2E0KPI,F4FWT,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",838,13:57:32,53.0404,1.45768,19831,6,4.29
"$$X0,839,13:57:44,53.03989,1.45984,19730,4,4.29*AD50","M0UPU,G8DHE,PE2G,amell,2E0KPI,F4FWT,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH,PD3T",839,13:57:44,53.03989,1.45984,19730,4,4.29
"$$X0,840,13:57:56,53.03935,1.46264,19633,6,4.29*52B1","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",840,13:57:56,53.03935,1.46264,19633,6,4.29
"$$X0,841,13:58:08,53.03900,1.46555,19527,6,4.28*20F8","G8DHE,PE2G,amell,M0MKS,F4FWT,G0HWW,G8KNN,G8FJG_1,PE1ANS,2E0KPI,G0WXI,G6GZH",841,13:58:08,53.039,1.46555,19527,6,4.28
"$$X0,842,13:58:20,53.03882,1.46871,19425,5,4.29*C3D0","G8DHE,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI",842,13:58:20,53.03882,1.46871,19425,5,4.29
"$$X0,843,13:58:32,53.03881,1.47157,19327,6,4.29*7C68","G8DHE,PE2G,amell,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",843,13:58:32,53.03881,1.47157,19327,6,4.29
"$$X0,844,13:58:44,53.03884,1.47451,19233,6,4.29*3D33","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI",844,13:58:44,53.03884,1.47451,19233,6,4.29
"$$X0,845,13:58:56,53.03910,1.47735,19138,6,4.29*CF33","G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",845,13:58:56,53.0391,1.47735,19138,6,4.29
"$$X0,846,13:59:08,53.03958,1.47994,19046,6,4.29*236F","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,F4FWT,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",846,13:59:08,53.03958,1.47994,19046,6,4.29
"$$X0,848,13:59:32,53.04014,1.48499,18852,6,4.29*4A91","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI",848,13:59:32,53.04014,1.48499,18852,6,4.29
"$$X0,847,13:59:20,53.03987,1.48234,18949,6,4.29*BA53","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",847,13:59:20,53.03987,1.48234,18949,6,4.29
"$$X0,850,13:59:56,53.04080,1.48936,18664,6,4.29*AE6D","G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",850,13:59:56,53.0408,1.48936,18664,6,4.29
"$$X0,849,13:59:44,53.04038,1.48733,18756,6,4.29*DB03","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI",849,13:59:44,53.04038,1.48733,18756,6,4.29
"$$X0,851,14:00:08,53.04136,1.49125,18555,6,4.29*77A1","PE2G,amell,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",851,14:00:08,53.04136,1.49125,18555,6,4.29
"$$X0,853,14:00:32,53.04256,1.49357,18352,5,4.29*CFD8","G8DHE,PE2G,amell,2E0KPI,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",853,14:00:32,53.04256,1.49357,18352,5,4.29
"$$X0,852,14:00:20,53.04200,1.49248,18451,5,4.29*A084","PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",852,14:00:20,53.042,1.49248,18451,5,4.29
"$$X0,854,14:00:44,0.00000,0.00000,0,5,4.28*B267","PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",854,14:00:44,0.0,0.0,0,5,4.28
"$$X0,855,14:00:56,0.00000,0.00000,0,0,4.28*CBD6","G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",855,14:00:56,0.0,0.0,0,0,4.28
"$$X0,858,14:01:32,0.00000,0.00000,0,0,4.27*C646","G8DHE,PE2G,amell,2E0KPI,G8FJG_1,PC1PCL,G0WXI",858,14:01:32,0.0,0.0,0,0,4.27
"$$X0,856,14:01:08,0.00000,0.00000,0,0,4.27*C9F6","PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,G0WXI,G6GZH",856,14:01:08,0.0,0.0,0,0,4.27
"$$X0,857,14:01:20,0.00000,0.00000,0,0,4.28*464D","PE2G,amell,2E0KPI,G8KNN,G8FJG_1,G0WXI",857,14:01:20,0.0,0.0,0,0,4.28
"$$X0,861,14:02:08,0.00000,0.00000,0,0,4.27*9694","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,G0WXI",861,14:02:08,0.0,0.0,0,0,4.27
"$$X0,859,14:01:44,0.00000,0.00000,0,0,4.28*E38B","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PC1PCL,G0WXI",859,14:01:44,0.0,0.0,0,0,4.28
"$$X0,860,14:01:56,0.00000,0.00000,0,0,4.27*5ADC","F4FWT-1,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,G0WXI,G6GZH",860,14:01:56,0.0,0.0,0,0,4.27
"$$X0,862,14:02:20,0.00000,0.00000,0,0,4.27*26AA","F4FWT-1,PE2G,2E0KPI,M0UPU,G8KNN,G8FJG_1,G0WXI",862,14:02:20,0.0,0.0,0,0,4.27
"$$X0,863,14:02:32,0.00000,0.00000,0,0,4.27*1C1A","G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,G0WXI,G6GZH",863,14:02:32,0.0,0.0,0,0,4.27
"$$X0,864,14:02:44,0.00000,0.00000,0,0,4.27*8AA7","G8DHE,PE2G,amell,M0UPU,G8KNN,G8FJG_1,PC1PCL,G0WXI",864,14:02:44,0.0,0.0,0,0,4.27
"$$X0,865,14:02:56,0.00000,0.00000,0,0,4.26*A036","G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PC1PCL,G0WXI",865,14:02:56,0.0,0.0,0,0,4.26
"$$X0,866,14:03:08,0.00000,0.00000,0,0,4.27*43D8","G8DHE,PE2G,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",866,14:03:08,0.0,0.0,0,0,4.27
"$$X0,867,14:03:20,0.00000,0.00000,0,4,4.27*3B2D","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",867,14:03:20,0.0,0.0,0,4,4.27
"$$X0,868,14:03:32,0.00000,0.00000,0,4,4.27*4AC9","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",868,14:03:32,0.0,0.0,0,4,4.27
"$$X0,869,14:03:44,0.00000,0.00000,0,0,4.28*69A5","G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",869,14:03:44,0.0,0.0,0,0,4.28
"$$X0,870,14:03:56,0.00000,0.00000,0,0,4.27*8270","G8DHE,PE2G,amell,2E0KPI,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",870,14:03:56,0.0,0.0,0,0,4.27
"$$X0,871,14:04:08,0.00000,0.00000,0,0,4.27*BDC3","G8DHE,PE2G,amell,2E0KPI,G8KNN,G8FJG_1,G0WXI,G6GZH",871,14:04:08,0.0,0.0,0,0,4.27
"$$X0,872,14:04:20,0.00000,0.00000,0,0,4.27*0DFD","G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PC1PCL,G0WXI,G6GZH",872,14:04:20,0.0,0.0,0,0,4.27
"$$X0,873,14:04:32,0.00000,0.00000,0,0,4.27*374D","G8DHE,PE2G,amell,2E0KPI,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",873,14:04:32,0.0,0.0,0,0,4.27
"$$X0,874,14:04:44,0.00000,0.00000,0,0,4.27*A1F0","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,G0WXI,G6GZH",874,14:04:44,0.0,0.0,0,0,4.27
"$$X0,875,14:04:56,0.00000,0.00000,0,0,4.27*9B40","G8DHE,PE2G,amell,2E0KPI,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",875,14:04:56,0.0,0.0,0,0,4.27
"$$X0,876,14:05:08,0.00000,0.00000,0,0,4.27*688F","PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PC1PCL,G0WXI,G6GZH",876,14:05:08,0.0,0.0,0,0,4.27
"$$X0,877,14:05:20,0.00000,0.00000,0,0,4.27*16dB",G0WXI,877,14:05:20,0.0,0.0,0,0,4.27
"$$X0,877,14:05:20,0.00000,0.00000,0,0,4.27*16DB","G8DHE,PE2G,M0MKS,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",877,14:05:20,0.0,0.0,0,0,4.27
"$$X0,878,14:05:32,0.00000,0.00000,0,0,4.27*673F","F4FWT-1,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PC1PCL,G0WXI,G6GZH",878,14:05:32,0.0,0.0,0,0,4.27
"$$X0,879,14:05:44,0.00000,0.00000,0,4,4.26*A59D","G8DHE,PE2G,amell,2E0KPI,G8KNN,G8FJG_1,PC1PCL,G0WXI,G6GZH",879,14:05:44,0.0,0.0,0,4,4.26
"$$X0,880,14:05:56,0.00000,0.00000,0,4,4.27*0229","G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",880,14:05:56,0.0,0.0,0,4,4.27
"$$X0,881,14:06:08,0.00000,0.00000,0,0,4.26*D8E1","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G8KNN,G8FJG_1,G0WXI,G6GZH",881,14:06:08,0.0,0.0,0,0,4.26
"$$X0,882,14:06:20,0.00000,0.00000,0,0,4.27*78FE","F4FWT-1,G8DHE,PE2G,amell,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,G0WXI,G6GZH",882,14:06:20,0.0,0.0,0,0,4.27
"$$X0,883,14:06:32,0.00000,0.00000,0,0,4.26*526F","G8DHE,PE2G,amell,2E0KPI,G8KNN,G8FJG_1,G0WXI,G6GZH",883,14:06:32,0.0,0.0,0,0,4.26
"$$X0,884,14:06:44,0.00000,0.00000,0,0,4.26*C4D2","F4FWT-1,G8DHE,PE2G,M0UPU,G8KNN,G8FJG_1,PE1ANS,G0WXI",884,14:06:44,0.0,0.0,0,0,4.26
"$$X0,885,14:06:56,0.00000,0.00000,0,0,4.27*EE43","G8DHE,PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,G0WXI,G6GZH",885,14:06:56,0.0,0.0,0,0,4.27
"$$X0,886,14:07:08,0.00000,0.00000,0,0,4.26*0DAD","G8DHE,PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,G0WXI",886,14:07:08,0.0,0.0,0,0,4.26
"$$X0,887,14:07:20,0.00000,0.00000,0,0,4.26*73F9","G8DHE,PE2G,2E0KPI,M0UPU,G8KNN,G8FJG_1,PC1PCL,G0WXI,G6GZH",887,14:07:20,0.0,0.0,0,0,4.26
"$$X0,888,14:07:32,0.00000,0.00000,0,0,4.27*123C","G8DHE,PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,G8FJG_1,PC1PCL,G0WXI,G6GZH",888,14:07:32,0.0,0.0,0,0,4.27
"$$X0,889,14:07:44,0.00000,0.00000,0,0,4.25*E65C","PE2G,2E0KPI,M0UPU,G8KNN,PC1PCL,G0WXI,G6GZH",889,14:07:44,0.0,0.0,0,0,4.25
"$$X0,890,14:07:56,0.00000,0.00000,0,0,4.26*CC05","F4FWT-1,G8DHE,PE2G,2E0KPI,M0UPU,G8KNN,PC1PCL,G0WXI,G6GZH",890,14:07:56,0.0,0.0,0,0,4.26
"$$X0,891,14:08:08,0.00000,0.00000,0,0,4.27*1440","G8DHE,2E0KPI,M0UPU,G8KNN,G0WXI,G6GZH",891,14:08:08,0.0,0.0,0,0,4.27
"$$X0,892,14:08:20,0.00000,0.00000,0,0,4.26*B45F","G8DHE,2E0KPI,M0UPU,G8KNN,G0WXI,G6GZH",892,14:08:20,0.0,0.0,0,0,4.26
"$$X0,893,14:08:32,0.00000,0.00000,0,0,4.26*8EEF","G8DHE,2E0KPI,M0UPU,G8KNN,G0WXI,G6GZH",893,14:08:32,0.0,0.0,0,0,4.26
"$$X0,894,14:08:44,0.00000,0.00000,0,0,4.26*1852","F4FWT-1,G8DHE,PE2G,2E0KPI,G8KNN,G0WXI,G6GZH",894,14:08:44,0.0,0.0,0,0,4.26
"$$X0,895,14:08:56,0.00000,0.00000,0,0,4.26*22E2","PE2G,2E0KPI,G0WXI,G6GZH,G8KNN",895,14:08:56,0.0,0.0,0,0,4.26
"$$X0,896,14:09:08,0.00000,0.00000,0,0,4.27*C10C","F4FWT-1,G8DHE,PE2G,2E0KPI,M0UPU,G8KNN,PE1ANS,G0WXI,G6GZH",896,14:09:08,0.0,0.0,0,0,4.27
"$$X0,897,14:09:20,0.00000,0.00000,0,0,4.26*AF79","G8DHE,PE2G,2E0KPI,M0UPU,G8KNN,PE1ANS,G0WXI,G6GZH",897,14:09:20,0.0,0.0,0,0,4.26
"$$X0,898,14:09:32,0.00000,0.00000,0,0,4.26*DE9D","G8DHE,PE2G,2E0KPI,G8KNN,PE1ANS,G0WXI,G6GZH",898,14:09:32,0.0,0.0,0,0,4.26
"$$X0,899,14:09:44,0.00000,0.00000,0,0,4.26*0ABF","PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",899,14:09:44,0.0,0.0,0,0,4.26
"$$X0,900,14:09:56,0.00000,0.00000,0,0,4.26*BEE7","F4FWT-1,G8DHE,PE2G,2E0KPI,M0UPU,G8KNN,PE1ANS,G0WXI,G6GZH",900,14:09:56,0.0,0.0,0,0,4.26
"$$X0,901,14:10:08,0.00000,0.00000,0,0,4.26*7D8A","PE2G,2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",901,14:10:08,0.0,0.0,0,0,4.26
"$$X0,902,14:10:20,0.00000,0.00000,0,0,4.26*CDB4","F4FWT-1,PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",902,14:10:20,0.0,0.0,0,0,4.26
