_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,speed,heading,satellites,temperature_internal,battery,current
"$$PI_SKY_PLUS,462,13:04:19,52.01709,-2.94758,12311,0,0,12,-5.2,5.8,178*68D5","g0nzo,G1DYQ",462,13:04:19,52.01709,-2.94758,12311,0,0,12,-5.2,5.8,178.0
"$$PI_SKY_PLUS,463,13:05:18,52.01635,-2.94965,12564,0,0,12,-5.8,5.7,191*7BB1","g0nzo,G1DYQ",463,13:05:18,52.01635,-2.94965,12564,0,0,12,-5.8,5.7,191.0
"$$PI_SKY_PLUS,464,13:06:17,52.01537,-2.95002,12811,0,0,12,-6.2,5.8,123*F880","g0nzo,G1DYQ",464,13:06:17,52.01537,-2.95002,12811,0,0,12,-6.2,5.8,123.0
"$$PI_SKY_PLUS,465,13:07:16,52.01527,-2.95052,13064,0,0,12,-6.5,5.8,123*255D",g0nzo,465,13:07:16,52.01527,-2.95052,13064,0,0,12,-6.5,5.8,123.0
"$$PI_SKY_PLUS,466,13:08:16,52.01265,-2.95246,13322,0,0,12,-6.8,5.8,123*2469","g0nzo,G1DYQ",466,13:08:16,52.01265,-2.95246,13322,0,0,12,-6.8,5.8,123.0
"$$PI_SKY_PLUS,467,13:09:15,52.01116,-2.95274,13572,0,0,12,-7.0,5.8,109*603B","g0nzo,G1DYQ",467,13:09:15,52.01116,-2.95274,13572,0,0,12,-7.0,5.8,109.0
"$$PI_SKY_PLUS,468,13:10:05,52.00889,-2.95210,13787,0,0,12,-7.2,5.8,123*7228","g0nzo,G0WXI,G1DYQ",468,13:10:05,52.00889,-2.9521,13787,0,0,12,-7.2,5.8,123.0
"$$PI_SKY_PLUS,469,13:11:25,52.00623,-2.95096,14132,0,0,12,-7.4,5.8,123*39DD","g0nzo,G0WXI,G1DYQ",469,13:11:25,52.00623,-2.95096,14132,0,0,12,-7.4,5.8,123.0
"$$PI_SKY_PLUS,470,13:12:24,52.00392,-2.95061,14391,0,0,12,-7.7,5.8,123*C4A1","g0nzo,G1DYQ",470,13:12:24,52.00392,-2.95061,14391,0,0,12,-7.7,5.8,123.0
"$$PI_SKY_PLUS,471,13:13:23,52.00264,-2.95008,14667,0,0,12,-7.9,5.8,123*F63E","g0nzo,G1DYQ",471,13:13:23,52.00264,-2.95008,14667,0,0,12,-7.9,5.8,123.0
"$$PI_SKY_PLUS,472,13:14:22,52.00053,-2.94608,14945,0,0,12,-8.1,5.8,123*D3CF","g0nzo,G1DYQ",472,13:14:22,52.00053,-2.94608,14945,0,0,12,-8.1,5.8,123.0
"$$PI_SKY_PLUS,473,13:15:21,51.99749,-2.94071,15215,0,0,12,-8.2,5.8,123*3DD6","g0nzo,G1DYQ",473,13:15:21,51.99749,-2.94071,15215,0,0,12,-8.2,5.8,123.0
"$$PI_SKY_PLUS,474,13:16:21,51.99420,-2.93756,15487,0,0,12,-8.4,5.8,123*D20C","g0nzo,G0WXI,G1DYQ",474,13:16:21,51.9942,-2.93756,15487,0,0,12,-8.4,5.8,123.0
"$$PI_SKY_PLUS,475,13:17:20,51.99160,-2.93594,15750,0,0,12,-8.6,5.7,205*644F","g0nzo,G0WXI,G1DYQ",475,13:17:20,51.9916,-2.93594,15750,0,0,12,-8.6,5.7,205.0
"$$PI_SKY_PLUS,476,13:18:10,51.98990,-2.93342,15972,0,0,12,-8.7,5.8,123*FF0A","g0nzo,G0WXI,G1DYQ",476,13:18:10,51.9899,-2.93342,15972,0,0,12,-8.7,5.8,123.0
"$$PI_SKY_PLUS,477,13:19:09,51.98773,-2.93140,16236,0,0,12,-8.8,5.8,123*C687","g0nzo,G1DYQ",477,13:19:09,51.98773,-2.9314,16236,0,0,12,-8.8,5.8,123.0
"$$PI_SKY_PLUS,478,13:20:07,51.98590,-2.92987,16506,0,0,12,-8.9,5.8,123*AE5B","g0nzo,G1DYQ",478,13:20:07,51.9859,-2.92987,16506,0,0,12,-8.9,5.8,123.0
"$$PI_SKY_PLUS,479,13:21:08,51.98348,-2.92524,16793,0,0,12,-9.0,5.6,232*5150","g0nzo,G0WXI",479,13:21:08,51.98348,-2.92524,16793,0,0,12,-9.0,5.6,232.0
"$$PI_SKY_PLUS,480,13:22:07,51.98045,-2.92000,17074,0,0,12,-9.1,5.7,123*B640","g0nzo,G0WXI",480,13:22:07,51.98045,-2.92,17074,0,0,12,-9.1,5.7,123.0
"$$PI_SKY_PLUS,481,13:23:06,51.97680,-2.91419,17351,0,0,12,-9.1,5.7,123*B097","g0nzo,G0WXI,G1DYQ",481,13:23:06,51.9768,-2.91419,17351,0,0,12,-9.1,5.7,123.0
"$$PI_SKY_PLUS,482,13:24:05,51.97417,-2.91103,17627,0,0,12,-9.2,5.7,123*5AF2","g0nzo,G0WXI",482,13:24:05,51.97417,-2.91103,17627,0,0,12,-9.2,5.7,123.0
"$$PI_SKY_PLUS,483,13:25:05,51.97298,-2.90824,17909,0,0,12,-9.2,5.7,123*D792","g0nzo,G4FUI,G0WXI",483,13:25:05,51.97298,-2.90824,17909,0,0,12,-9.2,5.7,123.0
"$$PI_SKY_PLUS,484,13:26:04,51.97150,-2.90288,18184,0,0,12,-9.3,5.7,137*968E",g0nzo,484,13:26:04,51.9715,-2.90288,18184,0,0,12,-9.3,5.7,137.0
"$$PI_SKY_PLUS,485,13:27:03,51.96900,-2.89583,18459,0,0,12,-9.3,5.7,123*5924","G0WXI,G1DYQ",485,13:27:03,51.969,-2.89583,18459,0,0,12,-9.3,5.7,123.0
"$$PI_SKY_PLUS,486,13:27:53,51.96648,-2.88803,18702,0,0,12,-9.3,5.7,123*BBB4",G0WXI,486,13:27:53,51.96648,-2.88803,18702,0,0,12,-9.3,5.7,123.0
"$$PI_SKY_PLUS,487,13:28:52,51.96209,-2.87917,18999,0,0,12,-9.4,5.7,178*C797",G0WXI,487,13:28:52,51.96209,-2.87917,18999,0,0,12,-9.4,5.7,178.0
"$$PI_SKY_PLUS,488,13:29:52,51.95703,-2.87115,19314,0,0,12,-9.4,5.7,123*1B6E","M0DTS,G0WXI,G1DYQ",488,13:29:52,51.95703,-2.87115,19314,0,0,12,-9.4,5.7,123.0
"$$PI_SKY_PLUS,489,13:30:51,51.95259,-2.86834,19609,0,0,12,-9.4,5.7,123*6399","g0nzo,G1DYQ",489,13:30:51,51.95259,-2.86834,19609,0,0,12,-9.4,5.7,123.0
"$$PI_SKY_PLUS,490,13:31:50,51.95107,-2.86343,19889,0,0,12,-9.3,5.7,123*18B8",G1DYQ,490,13:31:50,51.95107,-2.86343,19889,0,0,12,-9.3,5.7,123.0
"$$PI_SKY_PLUS,491,13:32:49,51.94949,-2.85707,20180,0,0,12,-9.3,5.7,123*31E8",g0nzo,491,13:32:49,51.94949,-2.85707,20180,0,0,12,-9.3,5.7,123.0
"$$PI_SKY_PLUS,492,13:33:48,51.94810,-2.84853,20489,0,0,12,-9.2,5.6,205*3331","g0nzo,M0DTS,G0WXI,G1DYQ",492,13:33:48,51.9481,-2.84853,20489,0,0,12,-9.2,5.6,205.0
"$$PI_SKY_PLUS,493,13:34:48,51.94367,-2.84077,20817,0,0,12,-9.1,5.7,123*CEBF",G1DYQ,493,13:34:48,51.94367,-2.84077,20817,0,0,12,-9.1,5.7,123.0
"$$PI_SKY_PLUS,494,13:35:38,51.94157,-2.83289,21077,0,0,12,-9.1,5.7,123*FC1F","g0nzo,M0DTS",494,13:35:38,51.94157,-2.83289,21077,0,0,12,-9.1,5.7,123.0
"$$PI_SKY_PLUS,495,13:36:37,51.93919,-2.82417,21362,0,0,12,-9.0,5.6,246*3657",G0WXI,495,13:36:37,51.93919,-2.82417,21362,0,0,12,-9.0,5.6,246.0
"$$PI_SKY_PLUS,496,13:37:36,51.93720,-2.81087,21651,0,0,12,-8.9,5.6,150*3D06",G0WXI,496,13:37:36,51.9372,-2.81087,21651,0,0,12,-8.9,5.6,150.0
"$$PI_SKY_PLUS,497,13:38:35,51.93355,-2.79921,21962,0,0,12,-8.9,5.7,123*934F","g0nzo,M0DTS,G0WXI",497,13:38:35,51.93355,-2.79921,21962,0,0,12,-8.9,5.7,123.0
"$$PI_SKY_PLUS,499,13:40:34,51.92257,-2.77961,22626,0,0,12,-8.7,5.7,123*1DAB","M0DTS,G0WXI,G1DYQ",499,13:40:34,51.92257,-2.77961,22626,0,0,12,-8.7,5.7,123.0
"$$PI_SKY_PLUS,500,13:41:33,51.91876,-2.76854,22937,0,0,12,-8.6,5.7,123*1AFC",G0WXI,500,13:41:33,51.91876,-2.76854,22937,0,0,12,-8.6,5.7,123.0
"$$PI_SKY_PLUS,502,13:43:32,51.91222,-2.74662,23547,0,0,12,-8.4,5.7,123*9797",G0WXI,502,13:43:32,51.91222,-2.74662,23547,0,0,12,-8.4,5.7,123.0
"$$PI_SKY_PLUS,503,13:44:22,51.90945,-2.73574,23818,0,0,12,-8.3,5.7,123*BEA5","g0nzo,M0DTS,G0WXI",503,13:44:22,51.90945,-2.73574,23818,0,0,12,-8.3,5.7,123.0
"$$PI_SKY_PLUS,504,13:45:21,51.90901,-2.72278,24157,0,0,12,-8.2,5.7,123*EEF7","g0nzo,M0DTS,G0WXI,G1DYQ",504,13:45:21,51.90901,-2.72278,24157,0,0,12,-8.2,5.7,123.0
"$$PI_SKY_PLUS,505,13:46:20,51.90755,-2.70769,24494,0,0,12,-8.0,5.7,123*86FF",G0WXI,505,13:46:20,51.90755,-2.70769,24494,0,0,12,-8.0,5.7,123.0
"$$PI_SKY_PLUS,506,13:47:19,51.90460,-2.69426,24818,0,0,12,-7.9,5.7,123*2754",G4FUI,506,13:47:19,51.9046,-2.69426,24818,0,0,12,-7.9,5.7,123.0
"$$PI_SKY_PLUS,507,13:48:19,51.90146,-2.67975,25159,0,0,12,-7.7,5.7,123*2971",G8DHE,507,13:48:19,51.90146,-2.67975,25159,0,0,12,-7.7,5.7,123.0
"$$PI_SKY_PLUS,508,13:49:18,51.89927,-2.66178,25513,0,0,12,-7.6,5.6,191*279B",G0WXI,508,13:49:18,51.89927,-2.66178,25513,0,0,12,-7.6,5.6,191.0
"$$PI_SKY_PLUS,510,13:51:16,51.89347,-2.61985,26231,0,0,12,-7.2,5.7,123*8658",G0WXI,510,13:51:16,51.89347,-2.61985,26231,0,0,12,-7.2,5.7,123.0
"$$PI_SKY_PLUS,511,13:52:16,51.88834,-2.59981,26600,0,0,12,-7.1,5.7,123*B9B9","G0WXI,G8KNN",511,13:52:16,51.88834,-2.59981,26600,0,0,12,-7.1,5.7,123.0
"$$PI_SKY_PLUS,514,13:55:04,51.88301,-2.54055,27605,0,0,12,-6.6,5.7,123*60AA",G0WXI,514,13:55:04,51.88301,-2.54055,27605,0,0,12,-6.6,5.7,123.0
"$$PI_SKY_PLUS,515,13:56:03,51.88277,-2.51540,27971,0,0,12,-6.4,5.7,123*E800",G0WXI,515,13:56:03,51.88277,-2.5154,27971,0,0,12,-6.4,5.7,123.0
"$$PI_SKY_PLUS,516,13:57:02,51.88187,-2.48863,28332,0,0,12,-6.2,5.7,123*41A3",G0WXI,516,13:57:02,51.88187,-2.48863,28332,0,0,12,-6.2,5.7,123.0
"$$PI_SKY_PLUS,517,13:58:02,51.88172,-2.45988,28693,0,0,12,-6.0,5.7,109*A335",G0WXI,517,13:58:02,51.88172,-2.45988,28693,0,0,12,-6.0,5.7,109.0
"$$PI_SKY_PLUS,518,13:59:01,51.87960,-2.42910,29065,0,0,12,-5.8,5.7,123*BD1A","G4FUI,G1DYQ",518,13:59:01,51.8796,-2.4291,29065,0,0,12,-5.8,5.7,123.0
"$$PI_SKY_PLUS,519,14:00:00,51.87891,-2.39693,29454,0,0,12,-5.5,5.7,123*1181",G1DYQ,519,14:00:00,51.87891,-2.39693,29454,0,0,12,-5.5,5.7,123.0
"$$PI_SKY_PLUS,520,14:00:50,51.87771,-2.37013,29789,0,0,12,-5.4,5.5,287*3D2F",G1DYQ,520,14:00:50,51.87771,-2.37013,29789,0,0,12,-5.4,5.5,287.0
"$$PI_SKY_PLUS,521,14:01:50,51.87696,-2.33648,30189,0,0,12,-5.1,5.7,123*EF43","g0nzo,G1DYQ",521,14:01:50,51.87696,-2.33648,30189,0,0,12,-5.1,5.7,123.0
"$$PI_SKY_PLUS,522,14:02:49,51.87673,-2.30254,30564,0,0,12,-4.9,5.7,123*96FB","G4BGQ,G1DYQ",522,14:02:49,51.87673,-2.30254,30564,0,0,12,-4.9,5.7,123.0
"$$PI_SKY_PLUS,525,14:05:46,51.87652,-2.18594,31635,0,0,12,-4.3,5.7,123*A388",M0DTS,525,14:05:46,51.87652,-2.18594,31635,0,0,12,-4.3,5.7,123.0
"$$PI_SKY_PLUS,526,14:06:46,51.87871,-2.14561,32034,0,0,12,-4.1,5.6,246*7ECB",G0WXI,526,14:06:46,51.87871,-2.14561,32034,0,0,12,-4.1,5.6,246.0
"$$PI_SKY_PLUS,528,14:08:44,51.88048,-2.06123,32779,0,0,12,-3.8,5.7,109*9917","G4BGQ,G0WXI",528,14:08:44,51.88048,-2.06123,32779,0,0,12,-3.8,5.7,109.0
"$$PI_SKY_PLUS,529,14:09:43,51.87821,-2.01775,33127,0,0,12,-3.6,5.7,109*2E9F","g0nzo,G0WXI",529,14:09:43,51.87821,-2.01775,33127,0,0,12,-3.6,5.7,109.0
"$$PI_SKY_PLUS,530,14:10:43,51.87739,-1.97193,33507,0,0,12,-3.3,5.7,123*53C5",G4BGQ,530,14:10:43,51.87739,-1.97193,33507,0,0,12,-3.3,5.7,123.0
"$$PI_SKY_PLUS,531,14:11:33,51.87837,-1.93366,33848,0,0,12,-3.1,5.7,109*EE1B",G4BGQ,531,14:11:33,51.87837,-1.93366,33848,0,0,12,-3.1,5.7,109.0
"$$PI_SKY_PLUS,532,14:12:32,51.87931,-1.88589,34248,0,0,12,-2.8,5.6,246*C029","G4BGQ,g0nzo,G0WXI,G8KNN",532,14:12:32,51.87931,-1.88589,34248,0,0,12,-2.8,5.6,246.0
"$$PI_SKY_PLUS,534,14:14:30,51.87577,-1.80135,28527,0,0,12,-2.5,5.7,109*939B","G0WXI,G8KNN",534,14:14:30,51.87577,-1.80135,28527,0,0,12,-2.5,5.7,109.0
"$$PI_SKY_PLUS,535,14:15:30,51.87429,-1.77737,25963,0,0,12,-2.8,5.7,109*4413",G8KNN,535,14:15:30,51.87429,-1.77737,25963,0,0,12,-2.8,5.7,109.0
"$$PI_SKY_PLUS,536,14:16:29,51.87396,-1.75922,23860,0,0,12,-3.4,5.7,123*376D","G0WXI,G1DYQ",536,14:16:29,51.87396,-1.75922,23860,0,0,12,-3.4,5.7,123.0
"$$PI_SKY_PLUS,537,14:17:28,51.87048,-1.74851,22040,0,0,12,-4.3,5.7,123*9771","G0WXI,G1DYQ",537,14:17:28,51.87048,-1.74851,22040,0,0,12,-4.3,5.7,123.0
"$$PI_SKY_PLUS,538,14:18:26,51.86715,-1.73896,20502,0,0,12,-5.2,5.6,219*75C6",G0WXI,538,14:18:26,51.86715,-1.73896,20502,0,0,12,-5.2,5.6,219.0
"$$PI_SKY_PLUS,539,14:19:26,51.86457,-1.73299,19162,0,0,12,-6.1,5.6,246*B887","g0nzo,G8KNN",539,14:19:26,51.86457,-1.73299,19162,0,0,12,-6.1,5.6,246.0
"$$PI_SKY_PLUS,540,14:20:26,51.86205,-1.72480,17969,0,0,12,-6.9,5.7,123*48B9",g0nzo,540,14:20:26,51.86205,-1.7248,17969,0,0,12,-6.9,5.7,123.0
"$$PI_SKY_PLUS,541,14:21:16,51.86032,-1.72035,17046,0,0,12,-7.7,5.7,123*FD49","g0nzo,G0WXI",541,14:21:16,51.86032,-1.72035,17046,0,0,12,-7.7,5.7,123.0
"$$PI_SKY_PLUS,542,14:22:15,51.85902,-1.71632,16043,0,0,12,-8.5,5.6,205*939B",g0nzo,542,14:22:15,51.85902,-1.71632,16043,0,0,12,-8.5,5.6,205.0
"$$PI_SKY_PLUS,543,14:23:14,51.85661,-1.71551,15141,0,0,12,-9.3,5.7,123*8DC7","g0nzo,G0WXI",543,14:23:14,51.85661,-1.71551,15141,0,0,12,-9.3,5.7,123.0
"$$PI_SKY_PLUS,544,14:24:13,51.85567,-1.71440,14281,0,0,12,-10.0,5.7,123*3067","g0nzo,G0WXI",544,14:24:13,51.85567,-1.7144,14281,0,0,12,-10.0,5.7,123.0
"$$PI_SKY_PLUS,545,14:25:13,51.85311,-1.71585,13448,0,0,12,-10.7,5.6,219*219F","g0nzo,G0WXI,G1DYQ",545,14:25:13,51.85311,-1.71585,13448,0,0,12,-10.7,5.6,219.0
"$$PI_SKY_PLUS,546,14:26:33,51.85132,-1.71828,12426,0,0,12,-11.5,5.7,123*5B38",G1DYQ,546,14:26:33,51.85132,-1.71828,12426,0,0,12,-11.5,5.7,123.0
"$$PI_SKY_PLUS,548,14:28:31,51.85466,-1.73275,11024,0,0,12,-12.6,5.6,137*706C","g0nzo,G0WXI,G1DYQ",548,14:28:31,51.85466,-1.73275,11024,0,0,12,-12.6,5.6,137.0
"$$PI_SKY_PLUS,549,14:29:30,51.85662,-1.74473,10402,0,0,12,-13.1,5.6,123*AE51","g0nzo,G1DYQ",549,14:29:30,51.85662,-1.74473,10402,0,0,12,-13.1,5.6,123.0
"$$PI_SKY_PLUS,550,14:30:20,51.86008,-1.75703,09887,0,0,12,-13.6,5.6,123*1B8D","g0nzo,G1DYQ",550,14:30:20,51.86008,-1.75703,9887,0,0,12,-13.6,5.6,123.0
"$$PI_SKY_PLUS,551,14:31:20,51.86627,-1.78020,09287,0,0,12,-14.1,5.6,137*9BA8","G0WXI,G1DYQ",551,14:31:20,51.86627,-1.7802,9287,0,0,12,-14.1,5.6,137.0
"$$PI_SKY_PLUS,552,14:32:19,51.87051,-1.80474,08733,0,0,12,-14.6,5.6,123*E974","G8KNN,G1DYQ",552,14:32:19,51.87051,-1.80474,8733,0,0,12,-14.6,5.6,123.0
"$$PI_SKY_PLUS,553,14:33:18,51.87252,-1.82271,08173,0,0,12,-15.2,5.6,137*1595",G1DYQ,553,14:33:18,51.87252,-1.82271,8173,0,0,12,-15.2,5.6,137.0
"$$PI_SKY_PLUS,554,14:34:17,51.87411,-1.83819,07649,0,0,12,-15.7,5.6,137*17D3",G1DYQ,554,14:34:17,51.87411,-1.83819,7649,0,0,12,-15.7,5.6,137.0
"$$PI_SKY_PLUS,555,14:35:17,51.87526,-1.85169,07141,0,0,12,-16.1,5.5,246*1979",G1DYQ,555,14:35:17,51.87526,-1.85169,7141,0,0,12,-16.1,5.5,246.0
"$$PI_SKY_PLUS,556,14:36:16,51.87412,-1.86502,06670,0,0,12,-16.4,5.6,137*45B6","G0WXI,G1DYQ",556,14:36:16,51.87412,-1.86502,6670,0,0,12,-16.4,5.6,137.0
"$$PI_SKY_PLUS,558,14:38:05,51.86978,-1.87882,05842,0,0,12,-16.5,5.4,273*62A7",G1DYQ,558,14:38:05,51.86978,-1.87882,5842,0,0,12,-16.5,5.4,273.0
"$$PI_SKY_PLUS,560,14:40:04,51.86618,-1.89322,04967,0,0,12,-16.1,5.6,123*262D",G1DYQ,560,14:40:04,51.86618,-1.89322,4967,0,0,12,-16.1,5.6,123.0
"$$PI_SKY_PLUS,561,14:41:03,51.86314,-1.90078,04542,0,0,12,-15.7,5.5,232*1A6E",G1DYQ,561,14:41:03,51.86314,-1.90078,4542,0,0,12,-15.7,5.5,232.0
"$$PI_SKY_PLUS,562,14:42:02,51.85973,-1.90752,04130,0,0,12,-15.1,5.6,123*86A9",G1DYQ,562,14:42:02,51.85973,-1.90752,4130,0,0,12,-15.1,5.6,123.0
"$$PI_SKY_PLUS,563,14:43:02,51.85791,-1.91256,03721,0,0,12,-14.5,5.6,123*3CAD",G1DYQ,563,14:43:02,51.85791,-1.91256,3721,0,0,12,-14.5,5.6,123.0
"$$PI_SKY_PLUS,564,14:43:52,51.85754,-1.91694,03393,0,0,12,-13.8,5.5,287*58BA",G1DYQ,564,14:43:52,51.85754,-1.91694,3393,0,0,12,-13.8,5.5,287.0
"$$PI_SKY_PLUS,565,14:44:51,51.85705,-1.92130,03017,0,0,12,-12.8,5.4,301*4770",G1DYQ,565,14:44:51,51.85705,-1.9213,3017,0,0,12,-12.8,5.4,301.0
"$$PI_SKY_PLUS,566,14:45:50,51.85650,-1.92495,02655,0,0,12,-11.9,5.6,137*F1B9",G1DYQ,566,14:45:50,51.8565,-1.92495,2655,0,0,12,-11.9,5.6,137.0
"$$PI_SKY_PLUS,567,14:46:50,51.85542,-1.92954,02291,0,0,12,-10.8,5.6,137*E5E1",G1DYQ,567,14:46:50,51.85542,-1.92954,2291,0,0,12,-10.8,5.6,137.0
"$$PI_SKY_PLUS,568,14:47:49,51.85462,-1.93416,01946,0,0,12,-9.6,5.6,137*1114",G1DYQ,568,14:47:49,51.85462,-1.93416,1946,0,0,12,-9.6,5.6,137.0
"$$PI_SKY_PLUS,569,14:48:01,51.85437,-1.93541,01876,0,0,12,-9.3,5.5,219*7DD1",G1DYQ,569,14:48:01,51.85437,-1.93541,1876,0,0,12,-9.3,5.5,219.0
"$$PI_SKY_PLUS,570,14:48:13,51.85405,-1.93643,01803,0,0,12,-9.1,5.6,123*2480",G1DYQ,570,14:48:13,51.85405,-1.93643,1803,0,0,12,-9.1,5.6,123.0
"$$PI_SKY_PLUS,571,14:48:25,51.85376,-1.93747,01730,0,0,12,-8.8,5.6,123*D425",G1DYQ,571,14:48:25,51.85376,-1.93747,1730,0,0,12,-8.8,5.6,123.0
"$$PI_SKY_PLUS,572,14:48:37,51.85341,-1.93842,01663,0,0,12,-8.6,5.6,123*550F",G1DYQ,572,14:48:37,51.85341,-1.93842,1663,0,0,12,-8.6,5.6,123.0
"$$PI_SKY_PLUS,573,14:48:50,51.85303,-1.93952,01590,0,0,12,-8.3,5.6,123*9969",G1DYQ,573,14:48:50,51.85303,-1.93952,1590,0,0,12,-8.3,5.6,123.0
